invoice_no,customer_id,product_id,quantity,transaction_date,total_amount
INV00000442,CUST01132,PROD00080,9,2024-04-09,3063.42
INV00000443,CUST01108,PROD00111,10,2023-04-05,2770.6
INV00000444,CUST01295,PROD00082,9,2023-02-11,960.03
INV00000445,CUST04367,PROD00185,3,2022-10-19,567.72
INV00000446,CUST02602,PROD00038,1,2024-07-02,53.27
INV00000447,CUST02611,PROD00106,5,2024-01-26,208.25
INV00000448,CUST03630,PROD00191,3,2023-08-16,1183.35
INV00000449,CUST01540,PROD00028,3,2022-12-12,731.52
INV00000450,CUST00215,PROD00196,10,2024-08-16,1492.9
INV00000451,CUST02187,PROD00156,10,2023-05-01,3727.0
INV00000452,CUST01903,PROD00060,1,2024-05-25,159.87
INV00000453,CUST02944,PROD00021,8,2024-03-23,663.04
INV00000454,CUST01099,PROD00129,8,2024-06-19,2350.88
INV00000455,CUST03064,PROD00048,8,2023-10-28,3847.6
INV00000456,CUST03882,PROD00036,4,2022-12-18,1239.52
INV00000457,CUST01854,PROD00009,1,2024-05-27,94.2
INV00000458,CUST02211,PROD00106,4,2023-05-15,166.6
INV00000459,CUST01676,PROD00017,8,2022-12-02,245.52
INV00000460,CUST04014,PROD00177,8,2023-12-22,102.64
INV00000461,CUST02022,PROD00110,1,2023-11-09,317.2
INV00000462,CUST04981,PROD00189,6,2024-02-25,1495.68
INV00000463,CUST03229,PROD00157,9,2022-04-21,1502.01
INV00000464,CUST00896,PROD00116,1,2024-02-08,463.13
INV00000465,CUST02013,PROD00133,7,2024-05-18,638.19
INV00000466,CUST00322,PROD00143,9,2024-04-02,269.91
INV00000467,CUST00404,PROD00049,8,2023-03-19,2869.04
INV00000468,CUST03261,PROD00078,5,2024-08-03,232.7
INV00000469,CUST03780,PROD00043,5,2023-12-04,1363.3
INV00000470,CUST00447,PROD00177,3,2023-12-17,38.49
INV00000471,CUST03798,PROD00166,2,2023-08-20,236.88
INV00000472,CUST04102,PROD00029,10,2022-10-21,2558.0
INV00000473,CUST04477,PROD00035,7,2024-05-09,2798.53
INV00000474,CUST02650,PROD00116,3,2022-09-22,1389.39
INV00000475,CUST03717,PROD00152,8,2023-04-27,2968.08
INV00000476,CUST00739,PROD00065,3,2023-10-26,382.56
INV00000477,CUST01013,PROD00024,8,2023-02-25,2697.36
INV00000478,CUST02974,PROD00022,7,2023-11-28,446.88
INV00000479,CUST04192,PROD00157,7,2023-01-09,1168.23
INV00000480,CUST04509,PROD00098,3,2022-08-23,168.15
INV00000481,CUST02746,PROD00145,3,2024-08-26,587.64
INV00000482,CUST01329,PROD00038,1,2022-12-01,53.27
INV00000483,CUST03438,PROD00079,8,2023-07-05,1360.48
INV00000484,CUST02366,PROD00161,2,2022-11-30,862.7
INV00000485,CUST01078,PROD00052,10,2022-05-13,4402.7
INV00000486,CUST02074,PROD00004,8,2023-12-16,2845.6
INV00000487,CUST04085,PROD00140,10,2022-02-28,3872.9
INV00000488,CUST04043,PROD00061,10,2023-08-10,4679.7
INV00000489,CUST03898,PROD00117,8,2024-04-25,310.64
INV00000490,CUST00651,PROD00154,1,2024-01-31,334.17
INV00000491,CUST02005,PROD00141,10,2023-03-08,3144.8
INV00000492,CUST04568,PROD00054,3,2022-06-23,1020.57
INV00000493,CUST01215,PROD00015,6,2024-09-11,1053.48
INV00000494,CUST00301,PROD00038,1,2024-08-16,53.27
INV00000495,CUST04736,PROD00155,6,2023-04-26,1509.18
INV00000496,CUST00719,PROD00013,7,2022-07-24,468.58
INV00000497,CUST01461,PROD00042,5,2024-08-22,1347.35
INV00000498,CUST04874,PROD00147,9,2024-11-26,2459.61
INV00000499,CUST01454,PROD00117,10,2024-07-24,388.3
INV00000500,CUST02951,PROD00010,5,2023-04-01,268.15
INV00000501,CUST02645,PROD00095,2,2023-10-29,21.36
INV00000502,CUST03501,PROD00141,5,2022-11-11,1572.4
INV00000503,CUST03857,PROD00035,5,2022-07-27,1998.95
INV00000504,CUST02697,PROD00135,9,2023-06-28,2045.7
INV00000505,CUST01720,PROD00179,10,2023-02-04,4560.3
INV00000506,CUST00477,PROD00028,9,2023-11-30,2194.56
INV00000507,CUST00719,PROD00124,10,2024-04-14,3533.8
INV00000508,CUST02353,PROD00110,6,2024-06-05,1903.2
INV00000509,CUST02128,PROD00135,10,2024-07-15,2273.0
INV00000510,CUST02899,PROD00034,10,2024-06-23,665.7
INV00000511,CUST04067,PROD00134,8,2024-12-21,503.6
INV00000512,CUST01474,PROD00157,5,2022-11-24,834.45
INV00000513,CUST01586,PROD00001,1,2023-01-03,69.32
INV00000514,CUST03809,PROD00161,2,2024-10-28,862.7
INV00000515,CUST01699,PROD00158,7,2023-10-10,3119.06
INV00000516,CUST00373,PROD00086,9,2023-09-26,3312.72
INV00000517,CUST01740,PROD00003,4,2024-07-15,1565.84
INV00000518,CUST02308,PROD00066,5,2022-12-24,427.95
INV00000519,CUST02460,PROD00130,6,2024-05-28,1591.5
INV00000520,CUST00051,PROD00030,6,2024-09-03,1180.08
INV00000521,CUST02797,PROD00102,10,2024-07-21,989.6
INV00000522,CUST00239,PROD00045,6,2023-01-03,947.22
INV00000523,CUST02769,PROD00173,8,2024-02-16,238.08
INV00000524,CUST00292,PROD00166,8,2022-11-22,947.52
INV00000525,CUST01273,PROD00161,9,2023-10-10,3882.15
INV00000526,CUST02746,PROD00119,7,2024-12-31,2445.94
INV00000527,CUST00459,PROD00134,10,2023-01-21,629.5
INV00000528,CUST02585,PROD00143,1,2024-06-23,29.99
INV00000529,CUST01707,PROD00148,6,2024-06-27,2820.78
INV00000530,CUST02897,PROD00017,5,2022-12-11,153.45
INV00000531,CUST00256,PROD00087,9,2024-03-27,562.59
INV00000532,CUST01360,PROD00147,3,2024-05-10,819.87
INV00000533,CUST04876,PROD00030,5,2024-12-16,983.4
INV00000534,CUST02577,PROD00182,5,2023-01-03,558.0
INV00000535,CUST03391,PROD00023,4,2024-05-21,1534.16
INV00000536,CUST03045,PROD00116,4,2023-09-18,1852.52
INV00000537,CUST04302,PROD00078,2,2023-04-20,93.08
INV00000538,CUST03066,PROD00010,4,2024-09-04,214.52
INV00000539,CUST00759,PROD00114,1,2023-12-08,299.7
INV00000540,CUST03954,PROD00129,4,2023-01-02,1175.44
INV00000541,CUST02787,PROD00124,6,2023-11-02,2120.28
INV00000542,CUST01174,PROD00197,9,2022-12-09,3478.68
INV00000543,CUST01088,PROD00053,8,2022-04-12,3242.8
INV00000544,CUST03176,PROD00183,9,2024-12-15,2705.04
INV00000545,CUST00949,PROD00002,1,2023-06-16,282.25
INV00000546,CUST04869,PROD00023,8,2023-10-20,3068.32
INV00000547,CUST00378,PROD00027,5,2023-12-13,797.15
INV00000548,CUST00185,PROD00148,4,2023-11-28,1880.52
INV00000549,CUST02629,PROD00052,5,2022-10-15,2201.35
INV00000550,CUST02267,PROD00137,8,2023-09-19,883.84
INV00000551,CUST00964,PROD00070,3,2022-12-02,299.28
INV00000552,CUST02242,PROD00030,10,2022-10-25,1966.8
INV00000553,CUST04585,PROD00132,4,2022-10-29,24.0
INV00000554,CUST04445,PROD00090,6,2024-06-30,1815.3
INV00000555,CUST02221,PROD00037,5,2024-05-24,2112.1
INV00000556,CUST04703,PROD00063,2,2023-01-31,982.08
INV00000557,CUST02551,PROD00157,9,2023-12-08,1502.01
INV00000558,CUST03635,PROD00013,1,2022-08-30,66.94
INV00000559,CUST03857,PROD00173,2,2022-05-15,59.52
INV00000560,CUST03143,PROD00014,7,2022-11-08,2981.86
INV00000561,CUST03211,PROD00046,10,2024-05-20,2437.2
INV00000562,CUST04856,PROD00162,8,2024-12-07,3276.32
INV00000563,CUST02914,PROD00080,4,2023-06-23,1361.52
INV00000564,CUST04371,PROD00021,10,2024-03-13,828.8
INV00000565,CUST01080,PROD00024,2,2024-10-15,674.34
INV00000566,CUST03733,PROD00080,8,2024-06-29,2723.04
INV00000567,CUST03855,PROD00060,3,2023-08-12,479.61
INV00000568,CUST02114,PROD00094,3,2023-10-29,1373.37
INV00000569,CUST02707,PROD00084,8,2024-04-04,3928.88
INV00000570,CUST00248,PROD00017,2,2024-11-06,61.38
INV00000571,CUST02880,PROD00123,3,2024-03-03,967.83
INV00000572,CUST02313,PROD00197,10,2023-11-16,3865.2
INV00000573,CUST04708,PROD00033,2,2024-01-06,784.34
INV00000574,CUST03324,PROD00183,2,2024-12-25,601.12
INV00000575,CUST02670,PROD00143,2,2024-06-02,59.98
INV00000576,CUST02475,PROD00137,7,2024-03-27,773.36
INV00000577,CUST04838,PROD00106,10,2023-05-28,416.5
INV00000578,CUST01997,PROD00141,8,2022-10-21,2515.84
INV00000579,CUST03145,PROD00017,4,2024-01-06,122.76
INV00000580,CUST04842,PROD00111,7,2024-10-27,1939.42
INV00000581,CUST04647,PROD00088,4,2023-12-25,1566.36
INV00000582,CUST01418,PROD00170,2,2024-03-07,211.98
INV00000583,CUST04704,PROD00125,10,2022-08-19,1897.6
INV00000584,CUST04884,PROD00119,9,2023-04-30,3144.78
INV00000585,CUST00800,PROD00114,5,2023-02-19,1498.5
INV00000586,CUST03325,PROD00018,2,2024-07-05,150.74
INV00000587,CUST04886,PROD00198,6,2024-03-07,1299.66
INV00000588,CUST04050,PROD00166,1,2024-04-09,118.44
INV00000589,CUST00742,PROD00056,10,2022-11-01,1616.9
INV00000590,CUST00002,PROD00194,3,2022-12-24,391.23
INV00000591,CUST03711,PROD00137,7,2023-10-11,773.36
INV00000592,CUST04735,PROD00115,4,2022-10-30,360.76
INV00000593,CUST02594,PROD00077,5,2024-07-14,905.75
INV00000594,CUST03562,PROD00184,2,2023-10-27,598.86
INV00000595,CUST04774,PROD00003,7,2024-11-18,2740.22
INV00000596,CUST01045,PROD00076,6,2022-05-28,763.98
INV00000597,CUST04497,PROD00014,9,2022-11-08,3833.82
INV00000598,CUST02943,PROD00029,1,2023-08-08,255.8
INV00000599,CUST01928,PROD00111,10,2024-08-17,2770.6
INV00000600,CUST03230,PROD00161,7,2023-02-15,3019.45
INV00000601,CUST03327,PROD00098,9,2024-07-23,504.45
INV00000602,CUST01731,PROD00170,8,2022-12-02,847.92
INV00000603,CUST01140,PROD00049,6,2024-05-06,2151.78
INV00000604,CUST03418,PROD00040,3,2023-09-02,759.12
INV00000605,CUST01101,PROD00003,1,2022-08-09,391.46
INV00000606,CUST01180,PROD00185,8,2024-09-10,1513.92
INV00000607,CUST03578,PROD00035,3,2022-09-09,1199.37
INV00000608,CUST03407,PROD00117,10,2024-11-09,388.3
INV00000609,CUST03488,PROD00160,8,2022-09-30,3236.48
INV00000610,CUST04174,PROD00109,8,2024-07-11,2971.04
INV00000611,CUST03152,PROD00091,3,2023-04-23,1485.69
INV00000612,CUST03480,PROD00155,10,2022-07-23,2515.3
INV00000613,CUST04081,PROD00188,9,2022-12-10,1752.57
INV00000614,CUST02206,PROD00106,1,2024-02-28,41.65
INV00000615,CUST00311,PROD00146,6,2024-04-12,2810.7
INV00000616,CUST00928,PROD00149,2,2023-08-11,228.28
INV00000617,CUST01164,PROD00187,9,2024-07-01,3987.54
INV00000618,CUST02290,PROD00120,2,2023-11-01,463.44
INV00000619,CUST04288,PROD00157,4,2022-07-01,667.56
INV00000620,CUST03871,PROD00162,2,2024-06-17,819.08
INV00000621,CUST04418,PROD00149,10,2023-11-02,1141.4
INV00000622,CUST00433,PROD00088,8,2022-03-21,3132.72
INV00000623,CUST03720,PROD00132,8,2024-09-27,48.0
INV00000624,CUST04702,PROD00188,7,2023-11-06,1363.11
INV00000625,CUST02892,PROD00076,3,2023-10-15,381.99
INV00000626,CUST00290,PROD00178,5,2024-06-06,215.95
INV00000627,CUST04618,PROD00067,8,2022-08-29,780.16
INV00000628,CUST04737,PROD00044,1,2024-03-06,217.65
INV00000629,CUST02391,PROD00189,1,2024-03-30,249.28
INV00000630,CUST02350,PROD00125,3,2022-10-16,569.28
INV00000631,CUST04142,PROD00020,5,2024-12-05,1671.25
INV00000632,CUST02065,PROD00034,5,2023-08-21,332.85
INV00000633,CUST02105,PROD00004,2,2024-08-21,711.4
INV00000634,CUST04947,PROD00045,3,2024-04-29,473.61
INV00000635,CUST03659,PROD00095,3,2024-11-12,32.04
INV00000636,CUST02141,PROD00180,8,2023-07-10,1445.28
INV00000637,CUST01482,PROD00136,6,2022-10-04,1848.42
INV00000638,CUST00692,PROD00038,3,2024-05-08,159.81
INV00000639,CUST04063,PROD00193,7,2024-06-26,1814.68
INV00000640,CUST01950,PROD00170,3,2024-08-11,317.97
INV00000641,CUST01728,PROD00148,6,2024-10-16,2820.78
INV00000642,CUST00446,PROD00165,2,2023-03-04,996.3
INV00000643,CUST00431,PROD00043,7,2024-02-02,1908.62
INV00000644,CUST03902,PROD00078,9,2023-11-05,418.86
INV00000645,CUST01915,PROD00098,8,2024-03-31,448.4
INV00000646,CUST02152,PROD00038,7,2024-06-09,372.89
INV00000647,CUST00098,PROD00074,8,2024-11-27,3516.8
INV00000648,CUST03130,PROD00174,9,2023-09-06,4105.8
INV00000649,CUST00337,PROD00025,9,2024-11-25,1984.41
INV00000650,CUST02899,PROD00111,5,2024-06-19,1385.3
INV00000651,CUST02745,PROD00070,2,2023-01-12,199.52
INV00000652,CUST02092,PROD00168,7,2023-12-29,2358.86
INV00000653,CUST03778,PROD00198,4,2024-09-22,866.44
INV00000654,CUST04823,PROD00198,9,2023-07-18,1949.49
INV00000655,CUST02765,PROD00174,3,2024-07-07,1368.6
INV00000656,CUST02567,PROD00141,1,2022-08-01,314.48
INV00000657,CUST00557,PROD00004,2,2023-09-21,711.4
INV00000658,CUST04303,PROD00027,8,2024-10-31,1275.44
INV00000659,CUST02880,PROD00057,5,2024-11-28,2045.6
INV00000660,CUST02064,PROD00050,1,2022-05-18,476.47
INV00000661,CUST00754,PROD00015,4,2024-06-15,702.32
INV00000662,CUST04911,PROD00164,2,2022-10-03,444.0
INV00000663,CUST00708,PROD00155,7,2022-10-07,1760.71
INV00000664,CUST04638,PROD00048,2,2024-11-27,961.9
INV00000665,CUST01510,PROD00065,8,2023-04-11,1020.16
INV00000666,CUST00621,PROD00164,5,2024-09-17,1110.0
INV00000667,CUST03498,PROD00178,5,2023-11-21,215.95
INV00000668,CUST01327,PROD00200,5,2022-08-07,2004.3
INV00000669,CUST00512,PROD00098,6,2023-12-09,336.3
INV00000670,CUST00493,PROD00067,3,2023-08-23,292.56
INV00000671,CUST03610,PROD00018,4,2024-01-05,301.48
INV00000672,CUST05000,PROD00101,8,2022-12-26,2239.76
INV00000673,CUST00889,PROD00037,7,2024-04-07,2956.94
INV00000674,CUST01790,PROD00158,2,2024-04-26,891.16
INV00000675,CUST03618,PROD00184,2,2023-03-30,598.86
INV00000676,CUST00286,PROD00019,10,2022-12-20,1106.3
INV00000677,CUST02053,PROD00199,1,2023-08-09,107.08
INV00000678,CUST04078,PROD00039,1,2022-02-09,281.7
INV00000679,CUST03199,PROD00069,6,2022-12-30,1190.34
INV00000680,CUST03206,PROD00148,9,2022-11-05,4231.17
INV00000681,CUST04020,PROD00123,7,2023-08-30,2258.27
INV00000682,CUST00575,PROD00139,1,2022-11-14,8.31
INV00000683,CUST03150,PROD00177,8,2024-11-06,102.64
INV00000684,CUST00993,PROD00146,6,2024-02-11,2810.7
INV00000685,CUST02481,PROD00103,2,2023-01-14,586.36
INV00000686,CUST02993,PROD00137,6,2024-09-25,662.88
INV00000687,CUST00660,PROD00118,5,2024-06-15,1090.2
INV00000688,CUST01664,PROD00046,1,2024-05-20,243.72
INV00000689,CUST03148,PROD00170,5,2023-05-25,529.95
INV00000690,CUST03196,PROD00028,6,2024-07-19,1463.04
INV00000691,CUST03986,PROD00022,8,2024-08-02,510.72
INV00000692,CUST01553,PROD00036,4,2023-01-23,1239.52
INV00000693,CUST00208,PROD00185,4,2024-06-02,756.96
INV00000694,CUST04008,PROD00100,9,2022-07-23,4406.22
INV00000695,CUST02521,PROD00128,8,2024-03-22,2701.36
INV00000696,CUST00135,PROD00010,1,2024-01-21,53.63
INV00000697,CUST02767,PROD00185,7,2022-11-28,1324.68
INV00000698,CUST00969,PROD00055,9,2024-07-23,2829.51
INV00000699,CUST03755,PROD00174,3,2024-05-06,1368.6
INV00000700,CUST04747,PROD00060,2,2024-11-03,319.74
INV00000701,CUST00303,PROD00189,8,2022-10-18,1994.24
INV00000702,CUST00157,PROD00121,1,2024-03-18,50.59
INV00000703,CUST01989,PROD00180,1,2022-12-05,180.66
INV00000704,CUST01412,PROD00162,5,2023-01-02,2047.7
INV00000705,CUST00798,PROD00117,3,2024-04-20,116.49
INV00000706,CUST04842,PROD00017,2,2024-11-30,61.38
INV00000707,CUST00936,PROD00128,2,2023-05-04,675.34
INV00000708,CUST01661,PROD00110,7,2023-05-06,2220.4
INV00000709,CUST02657,PROD00031,10,2024-10-28,4537.5
INV00000710,CUST04472,PROD00036,4,2023-02-09,1239.52
INV00000711,CUST00374,PROD00152,6,2022-10-14,2226.06
INV00000712,CUST00518,PROD00031,3,2023-02-15,1361.25
INV00000713,CUST03401,PROD00044,6,2024-03-13,1305.9
INV00000714,CUST04534,PROD00043,4,2023-12-15,1090.64
INV00000715,CUST04768,PROD00011,2,2022-11-29,805.48
INV00000716,CUST03082,PROD00200,1,2022-12-06,400.86
INV00000717,CUST03990,PROD00021,1,2022-11-29,82.88
INV00000718,CUST01470,PROD00023,10,2024-04-24,3835.4
INV00000719,CUST02325,PROD00107,8,2024-09-16,2437.68
INV00000720,CUST01040,PROD00053,5,2023-03-23,2026.75
INV00000721,CUST04286,PROD00116,4,2023-07-07,1852.52
INV00000722,CUST01430,PROD00157,1,2024-06-30,166.89
INV00000723,CUST04885,PROD00047,8,2024-03-27,509.2
INV00000724,CUST00722,PROD00161,5,2024-11-06,2156.75
INV00000725,CUST02850,PROD00108,9,2022-02-01,2347.29
INV00000726,CUST01931,PROD00050,9,2023-04-13,4288.23
INV00000727,CUST00784,PROD00159,9,2023-11-09,420.57
INV00000728,CUST04158,PROD00057,4,2024-09-28,1636.48
INV00000729,CUST02265,PROD00014,2,2023-04-26,851.96
INV00000730,CUST01223,PROD00176,8,2024-12-22,1449.68
INV00000731,CUST04076,PROD00046,1,2023-04-09,243.72
INV00000732,CUST00443,PROD00166,5,2023-08-16,592.2
INV00000733,CUST01717,PROD00112,6,2023-07-28,2078.64
INV00000734,CUST03713,PROD00012,1,2022-10-22,65.41
INV00000735,CUST04403,PROD00046,1,2023-05-18,243.72
INV00000736,CUST03974,PROD00132,2,2022-11-06,12.0
INV00000737,CUST01928,PROD00185,10,2023-11-27,1892.4
INV00000738,CUST04750,PROD00084,4,2024-06-06,1964.44
INV00000739,CUST02669,PROD00059,2,2024-10-01,80.18
INV00000740,CUST02672,PROD00059,4,2022-09-25,160.36
INV00000741,CUST03380,PROD00052,4,2023-09-24,1761.08
INV00000742,CUST00603,PROD00121,8,2024-03-06,404.72
INV00000743,CUST00446,PROD00112,4,2022-11-02,1385.76
INV00000744,CUST04993,PROD00117,7,2023-06-25,271.81
INV00000745,CUST03060,PROD00035,4,2023-06-29,1599.16
INV00000746,CUST02938,PROD00070,6,2022-11-15,598.56
INV00000747,CUST01043,PROD00009,10,2024-04-25,942.0
INV00000748,CUST00489,PROD00072,2,2022-10-09,935.64
INV00000749,CUST03814,PROD00118,3,2023-12-04,654.12
INV00000750,CUST02815,PROD00057,5,2024-10-18,2045.6
INV00000751,CUST04945,PROD00041,10,2024-10-02,3545.7
INV00000752,CUST01393,PROD00148,4,2024-03-29,1880.52
INV00000753,CUST00709,PROD00106,9,2024-12-14,374.85
INV00000754,CUST04008,PROD00056,8,2024-01-15,1293.52
INV00000755,CUST03791,PROD00072,7,2022-04-13,3274.74
INV00000756,CUST02021,PROD00064,7,2023-10-21,2211.02
INV00000757,CUST04747,PROD00057,10,2024-09-30,4091.2
INV00000758,CUST01221,PROD00147,1,2024-11-01,273.29
INV00000759,CUST03423,PROD00012,8,2022-08-29,523.28
INV00000760,CUST04131,PROD00009,9,2024-05-30,847.8
INV00000761,CUST03231,PROD00123,2,2024-11-17,645.22
INV00000762,CUST03707,PROD00127,2,2022-12-30,456.18
INV00000763,CUST04576,PROD00193,7,2022-10-22,1814.68
INV00000764,CUST01786,PROD00034,5,2023-08-27,332.85
INV00000765,CUST01959,PROD00166,1,2022-12-21,118.44
INV00000766,CUST03931,PROD00172,3,2023-04-02,1230.27
INV00000767,CUST03763,PROD00147,10,2024-10-27,2732.9
INV00000768,CUST00200,PROD00117,3,2023-12-19,116.49
INV00000769,CUST03321,PROD00048,8,2024-02-16,3847.6
INV00000770,CUST00012,PROD00161,7,2023-01-10,3019.45
INV00000771,CUST02728,PROD00136,5,2023-01-09,1540.35
INV00000772,CUST03489,PROD00193,10,2023-07-15,2592.4
INV00000773,CUST04444,PROD00148,2,2023-04-10,940.26
INV00000774,CUST02751,PROD00189,9,2022-11-19,2243.52
INV00000775,CUST02982,PROD00014,7,2023-02-01,2981.86
INV00000776,CUST02995,PROD00120,1,2024-07-03,231.72
INV00000777,CUST02995,PROD00094,9,2023-04-06,4120.11
INV00000778,CUST00549,PROD00144,4,2024-07-30,1262.44
INV00000779,CUST01134,PROD00086,9,2023-06-11,3312.72
INV00000780,CUST00931,PROD00167,10,2024-01-04,2757.0
INV00000781,CUST01719,PROD00193,6,2023-08-07,1555.44
INV00000782,CUST02890,PROD00069,7,2024-02-23,1388.73
INV00000783,CUST02271,PROD00014,6,2022-11-18,2555.88
INV00000784,CUST02829,PROD00116,9,2023-07-31,4168.17
INV00000785,CUST04315,PROD00032,9,2024-09-26,116.55
INV00000786,CUST04366,PROD00075,10,2023-07-19,3047.2
INV00000787,CUST03016,PROD00173,4,2022-06-22,119.04
INV00000788,CUST03751,PROD00023,7,2022-07-27,2684.78
INV00000789,CUST01465,PROD00074,2,2023-02-21,879.2
INV00000790,CUST01350,PROD00071,3,2023-04-06,626.31
INV00000791,CUST04066,PROD00039,4,2024-10-05,1126.8
INV00000792,CUST04266,PROD00161,5,2022-07-12,2156.75
INV00000793,CUST03413,PROD00175,3,2024-05-31,58.8
INV00000794,CUST03883,PROD00089,8,2024-06-07,3149.68
INV00000795,CUST00176,PROD00075,2,2023-01-20,609.44
INV00000796,CUST00181,PROD00060,6,2024-04-18,959.22
INV00000797,CUST03373,PROD00149,6,2024-02-14,684.84
INV00000798,CUST03983,PROD00152,9,2024-05-21,3339.09
INV00000799,CUST04494,PROD00114,5,2023-11-06,1498.5
INV00000800,CUST04647,PROD00034,5,2024-12-21,332.85
INV00000801,CUST01407,PROD00067,8,2022-11-08,780.16
INV00000802,CUST03047,PROD00074,1,2024-11-25,439.6
INV00000803,CUST01216,PROD00091,8,2023-09-10,3961.84
INV00000804,CUST01363,PROD00159,9,2023-05-24,420.57
INV00000805,CUST02337,PROD00047,3,2023-01-25,190.95
INV00000806,CUST01321,PROD00061,1,2022-09-17,467.97
INV00000807,CUST02594,PROD00148,8,2023-04-17,3761.04
INV00000808,CUST02134,PROD00095,4,2022-10-01,42.72
INV00000809,CUST04608,PROD00182,6,2022-05-30,669.6
INV00000810,CUST02817,PROD00038,8,2024-02-14,426.16
INV00000811,CUST04423,PROD00042,5,2023-12-01,1347.35
INV00000812,CUST00996,PROD00007,8,2023-07-04,1817.28
INV00000813,CUST01191,PROD00118,3,2023-07-15,654.12
INV00000814,CUST00036,PROD00190,9,2024-01-04,1307.16
INV00000815,CUST02714,PROD00166,5,2024-11-02,592.2
INV00000816,CUST03883,PROD00075,10,2022-11-26,3047.2
INV00000817,CUST03622,PROD00087,2,2024-09-29,125.02
INV00000818,CUST03924,PROD00011,9,2022-08-22,3624.66
INV00000819,CUST00958,PROD00079,7,2022-06-27,1190.42
INV00000820,CUST01806,PROD00115,2,2023-04-07,180.38
INV00000821,CUST02674,PROD00015,4,2024-04-07,702.32
INV00000822,CUST04780,PROD00135,5,2023-04-02,1136.5
INV00000823,CUST01604,PROD00006,9,2023-02-01,4377.15
INV00000824,CUST03650,PROD00174,9,2022-08-17,4105.8
INV00000825,CUST03232,PROD00050,6,2023-10-06,2858.82
INV00000826,CUST04942,PROD00155,1,2023-12-29,251.53
INV00000827,CUST02958,PROD00102,7,2022-12-12,692.72
INV00000828,CUST03029,PROD00099,1,2023-10-02,276.15
INV00000829,CUST02332,PROD00089,5,2023-07-21,1968.55
INV00000830,CUST03651,PROD00144,4,2023-02-14,1262.44
INV00000831,CUST03640,PROD00190,8,2023-08-21,1161.92
INV00000832,CUST02365,PROD00042,7,2024-06-12,1886.29
INV00000833,CUST01144,PROD00151,2,2024-02-26,621.08
INV00000834,CUST01177,PROD00054,8,2023-05-23,2721.52
INV00000835,CUST04304,PROD00086,10,2023-02-23,3680.8
INV00000836,CUST03079,PROD00023,7,2022-02-24,2684.78
INV00000837,CUST02240,PROD00107,9,2023-01-03,2742.39
INV00000838,CUST03786,PROD00182,3,2024-05-22,334.8
INV00000839,CUST01633,PROD00048,7,2024-11-07,3366.65
INV00000840,CUST02372,PROD00142,1,2023-11-01,189.91
INV00000841,CUST02474,PROD00150,8,2023-04-26,2913.84
INV00000842,CUST04582,PROD00190,4,2024-09-22,580.96
INV00000843,CUST00220,PROD00001,5,2023-01-12,346.6
INV00000844,CUST02459,PROD00164,8,2024-11-21,1776.0
INV00000845,CUST01018,PROD00168,5,2024-07-09,1684.9
INV00000846,CUST03418,PROD00046,4,2024-03-28,974.88
INV00000847,CUST00234,PROD00031,8,2023-08-30,3630.0
INV00000848,CUST00547,PROD00154,10,2024-03-16,3341.7
INV00000849,CUST03937,PROD00145,5,2024-06-16,979.4
INV00000850,CUST03900,PROD00178,6,2022-09-25,259.14
INV00000851,CUST04199,PROD00188,1,2024-04-13,194.73
INV00000852,CUST02127,PROD00042,1,2024-02-02,269.47
INV00000853,CUST01198,PROD00082,3,2023-12-14,320.01
INV00000854,CUST02928,PROD00042,5,2022-09-05,1347.35
INV00000855,CUST02959,PROD00108,6,2024-06-08,1564.86
INV00000856,CUST00400,PROD00075,9,2023-10-14,2742.48
INV00000857,CUST00630,PROD00132,3,2023-03-01,18.0
INV00000858,CUST00775,PROD00154,9,2023-01-16,3007.53
INV00000859,CUST02643,PROD00081,5,2024-12-14,203.45
