customer_id,total_orders,total_spent,avg_order_value,lifespan_months,estimated_clv
CUST00472,10,17284.78,1728.478,4.0,155563.02
CUST00473,5,9228.89,1845.778,0.0,9228.89
CUST00474,5,2457.43,491.486,7.0,12638.211428571429
CUST00475,11,18421.32,1674.6654545454546,6.0,110527.92
CUST00476,6,7537.41,1256.235,8.0,33918.345
CUST00477,16,19596.34,1224.77125,3.0,235156.08
CUST00478,4,6952.74,1738.185,8.0,31287.33
CUST00479,7,11958.29,1708.327142857143,11.0,39136.22181818182
CUST00480,8,12402.23,1550.27875,4.0,111620.07
CUST00481,10,12472.25,1247.225,4.0,112250.25
CUST00482,10,17459.96,1745.996,0.0,17459.96
CUST00483,4,6099.3,1524.825,2.0,109787.4
CUST00484,6,11261.68,1876.9466666666667,9.0,45046.72
CUST00485,9,15199.05,1688.7833333333333,8.0,68395.725
CUST00486,10,11752.91,1175.291,6.0,70517.46
CUST00487,11,13662.06,1242.0054545454545,3.0,163944.72
CUST00488,10,10149.64,1014.964,0.0,10149.64
CUST00489,15,15900.11,1060.0073333333332,11.0,52036.72363636363
CUST00490,2,1584.12,792.06,7.0,8146.902857142857
CUST00491,15,13568.96,904.5973333333334,2.0,244241.28
CUST00492,7,11945.42,1706.4885714285715,4.0,107508.78
CUST00493,10,8432.61,843.261,0.0,8432.61
CUST00494,10,16475.8,1647.58,1.0,593128.8
CUST00495,15,16371.71,1091.4473333333333,4.0,147345.39
CUST00496,9,7476.91,830.7677777777777,7.0,38452.68
CUST00497,7,10206.32,1458.0457142857142,6.0,61237.92
CUST00498,9,11242.29,1249.1433333333334,9.0,44969.16
CUST00499,10,10668.33,1066.833,5.0,76811.976
CUST00500,3,3406.48,1135.4933333333333,8.0,15329.16
CUST00501,7,11932.98,1704.7114285714285,2.0,214793.64
CUST00502,6,8260.65,1376.775,2.0,148691.7
CUST00503,7,9053.96,1293.422857142857,7.0,46563.22285714286
CUST00504,13,11436.03,879.6946153846154,0.0,11436.03
CUST00505,13,16783.28,1291.0215384615385,8.0,75524.76
CUST00506,10,9840.77,984.077,10.0,35426.772
CUST00507,11,15153.9,1377.6272727272728,0.0,15153.9
CUST00508,11,12930.91,1175.5372727272727,1.0,465512.76
CUST00509,12,15898.9,1324.9083333333333,4.0,143090.1
CUST00510,12,23832.55,1986.0458333333333,11.0,77997.43636363637
CUST00511,6,7778.48,1296.4133333333334,5.0,56005.056
CUST00512,10,13998.73,1399.873,9.0,55994.92
CUST00513,14,16331.09,1166.5064285714286,11.0,53447.203636363636
CUST00514,8,10552.93,1319.11625,4.0,94976.37
CUST00515,9,9241.61,1026.8455555555556,10.0,33269.796
CUST00516,7,9405.67,1343.6671428571428,11.0,30782.192727272726
CUST00517,5,1396.22,279.244,0.0,1396.22
CUST00518,14,12796.12,914.0085714285714,1.0,460660.32
CUST00519,7,10453.04,1493.2914285714285,9.0,41812.16
CUST00520,7,13059.28,1865.6114285714286,9.0,52237.12
CUST00521,13,20148.85,1549.9115384615384,0.0,20148.85
CUST00522,8,13054.01,1631.75125,8.0,58743.045
CUST00523,8,7229.9,903.7375,8.0,32534.55
CUST00524,10,9560.62,956.062,6.0,57363.72
CUST00525,10,17585.44,1758.544,8.0,79134.48
CUST00526,7,8064.16,1152.0228571428572,10.0,29030.976
CUST00527,10,9823.04,982.304,4.0,88407.36
CUST00528,13,19575.65,1505.8192307692307,10.0,70472.34
CUST00529,8,16529.36,2066.17,7.0,85008.13714285714
CUST00530,9,11854.92,1317.2133333333334,7.0,60968.16
CUST00531,7,10912.63,1558.9471428571428,2.0,196427.34
CUST00532,9,12083.26,1342.5844444444444,10.0,43499.736
CUST00533,8,15363.01,1920.37625,2.0,276534.18
CUST00534,10,10786.94,1078.694,1.0,388329.84
CUST00535,5,5450.46,1090.092,8.0,24527.07
CUST00536,9,12901.91,1433.5455555555557,4.0,116117.19
CUST00537,15,16880.8,1125.3866666666668,5.0,121541.76
CUST00538,12,19438.13,1619.8441666666668,1.0,699772.68
CUST00539,12,22122.51,1843.5425,3.0,265470.12
CUST00540,9,12380.5,1375.611111111111,9.0,49522.0
CUST00541,9,17328.43,1925.381111111111,1.0,623823.48
CUST00542,7,6989.3,998.4714285714285,0.0,6989.3
CUST00543,11,21675.34,1970.4854545454546,9.0,86701.36
CUST00544,11,14536.76,1321.5236363636363,7.0,74760.48
CUST00545,7,7441.09,1063.0128571428572,0.0,7441.09
CUST00546,15,24644.45,1642.9633333333334,1.0,887200.2
CUST00547,9,11138.96,1237.6622222222222,5.0,80200.512
CUST00548,6,5807.96,967.9933333333333,5.0,41817.312
CUST00549,10,13800.47,1380.047,2.0,248408.46
CUST00550,10,14674.64,1467.464,10.0,52828.704
CUST00551,9,9990.11,1110.0122222222221,2.0,179821.98
CUST00552,15,14057.21,937.1473333333333,9.0,56228.84
CUST00553,12,15346.53,1278.8775,5.0,110495.016
CUST00554,7,8293.56,1184.7942857142857,9.0,33174.24
CUST00555,12,11683.75,973.6458333333334,11.0,38237.72727272727
CUST00556,8,5696.39,712.04875,6.0,34178.34
CUST00557,9,13771.46,1530.1622222222222,9.0,55085.84
CUST00558,10,17794.39,1779.439,0.0,17794.39
CUST00559,12,17217.7,1434.8083333333334,9.0,68870.8
CUST00560,6,8185.82,1364.3033333333333,5.0,58937.904
CUST00561,9,10000.28,1111.1422222222222,10.0,36001.008
CUST00562,13,16686.72,1283.5938461538462,8.0,75090.24
CUST00563,14,16279.81,1162.8435714285715,3.0,195357.72
CUST00564,9,12126.41,1347.378888888889,1.0,436550.76
CUST00565,7,12239.78,1748.54,4.0,110158.02
CUST00566,6,5864.59,977.4316666666666,6.0,35187.54
CUST00567,13,23414.62,1801.1246153846155,5.0,168585.264
CUST00568,8,8005.34,1000.6675,2.0,144096.12
CUST00569,9,7374.75,819.4166666666666,11.0,24135.545454545456
CUST00570,12,15770.11,1314.1758333333332,1.0,567723.96
CUST00571,10,9020.65,902.065,0.0,9020.65
CUST00572,9,9178.99,1019.8877777777777,3.0,110147.88
CUST00573,6,6360.02,1060.0033333333333,10.0,22896.072
CUST00574,15,17584.22,1172.2813333333334,1.0,633031.92
CUST00575,7,7021.61,1003.0871428571429,10.0,25277.796
CUST00576,9,7693.13,854.7922222222222,5.0,55390.536
CUST00577,13,12929.97,994.613076923077,6.0,77579.82
CUST00578,10,12627.84,1262.784,1.0,454602.24
CUST00579,8,15372.78,1921.5975,7.0,79060.01142857142
CUST00580,10,14185.43,1418.543,7.0,72953.64
CUST00581,12,11255.92,937.9933333333333,0.0,11255.92
CUST00582,12,18132.6,1511.05,8.0,81596.7
CUST00583,6,14922.52,2487.0866666666666,9.0,59690.08
CUST00584,8,10212.47,1276.55875,7.0,52521.27428571429
CUST00585,13,20228.2,1556.0153846153846,5.0,145643.04
CUST00586,12,18872.21,1572.6841666666667,11.0,61763.59636363637
CUST00587,9,6965.16,773.9066666666666,1.0,250745.76
CUST00588,20,34524.8,1726.24,5.0,248578.56
CUST00589,7,8938.16,1276.88,3.0,107257.92
CUST00590,10,8992.43,899.243,5.0,64745.496
CUST00591,10,13993.06,1399.306,6.0,83958.36
CUST00592,9,11639.24,1293.2488888888888,5.0,83802.528
CUST00593,8,12108.69,1513.58625,10.0,43591.284
CUST00594,4,5919.84,1479.96,0.0,5919.84
CUST00595,4,5736.47,1434.1175,9.0,22945.88
CUST00596,16,19092.68,1193.2925,4.0,171834.12
CUST00597,11,10150.15,922.7409090909091,1.0,365405.4
CUST00598,8,14060.27,1757.53375,0.0,14060.27
CUST00599,8,12554.04,1569.255,8.0,56493.18
CUST00600,8,10357.68,1294.71,1.0,372876.48
CUST00601,9,19510.32,2167.8133333333335,0.0,19510.32
CUST00602,7,15316.87,2188.1242857142856,0.0,15316.87
CUST00603,8,11837.62,1479.7025,11.0,38741.30181818182
CUST00604,5,4063.25,812.65,4.0,36569.25
CUST00605,9,14602.68,1622.52,2.0,262848.24
CUST00606,15,22590.08,1506.0053333333333,2.0,406621.44
CUST00607,7,7002.77,1000.3957142857142,5.0,50419.944
CUST00608,5,2303.76,460.752,8.0,10366.92
CUST00609,12,15822.47,1318.5391666666667,11.0,51782.62909090909
CUST00610,15,25092.87,1672.858,10.0,90334.332
CUST00611,8,14998.32,1874.79,7.0,77134.21714285715
CUST00612,11,12109.82,1100.8927272727274,0.0,12109.82
CUST00613,6,13229.27,2204.8783333333336,1.0,476253.72
CUST00614,9,8166.5,907.3888888888889,4.0,73498.5
CUST00615,12,20466.86,1705.5716666666667,5.0,147361.392
CUST00616,11,15044.94,1367.7218181818182,8.0,67702.23
CUST00617,12,12783.16,1065.2633333333333,9.0,51132.64
CUST00618,13,14548.29,1119.0992307692309,10.0,52373.844
CUST00619,8,8584.86,1073.1075,7.0,44150.70857142857
CUST00620,5,8041.69,1608.338,7.0,41357.26285714286
CUST00621,7,15287.87,2183.9814285714288,3.0,183454.44
CUST00622,9,9956.38,1106.2644444444445,0.0,9956.38
CUST00623,11,18460.05,1678.1863636363637,6.0,110760.3
CUST00624,7,11003.01,1571.8585714285714,6.0,66018.06
CUST00625,9,13775.79,1530.6433333333334,11.0,45084.40363636363
CUST00626,9,16717.98,1857.5533333333333,7.0,85978.18285714286
CUST00627,7,7514.31,1073.472857142857,0.0,7514.31
CUST00628,8,10732.29,1341.53625,9.0,42929.16
CUST00629,13,12425.98,955.8446153846154,4.0,111833.82
CUST00630,15,18613.93,1240.9286666666667,2.0,335050.74
CUST00631,8,7397.36,924.67,9.0,29589.44
CUST00632,9,5067.22,563.0244444444445,3.0,60806.64
CUST00633,10,20376.97,2037.697,6.0,122261.82
CUST00634,9,11831.96,1314.6622222222222,5.0,85190.112
CUST00635,14,21068.06,1504.8614285714286,0.0,21068.06
CUST00636,11,18947.2,1722.4727272727273,3.0,227366.4
CUST00637,7,12386.16,1769.4514285714286,1.0,445901.76
CUST00638,6,7704.38,1284.0633333333333,6.0,46226.28
CUST00639,11,16102.33,1463.8481818181817,3.0,193227.96
CUST00640,10,12502.96,1250.296,9.0,50011.84
CUST00641,13,14376.02,1105.8476923076923,11.0,47048.792727272725
CUST00642,8,8495.66,1061.9575,1.0,305843.76
CUST00643,10,12254.09,1225.409,10.0,44114.724
CUST00644,14,11153.53,796.6807142857143,2.0,200763.54
CUST00645,10,13066.67,1306.667,1.0,470400.12
CUST00646,16,20337.71,1271.106875,3.0,244052.52
CUST00647,8,16270.96,2033.87,1.0,585754.56
CUST00648,8,7452.55,931.56875,4.0,67072.95
CUST00649,12,16434.0,1369.5,7.0,84517.71428571429
CUST00650,13,21567.23,1659.0176923076924,9.0,86268.92
CUST00651,13,18843.19,1449.476153846154,3.0,226118.28
CUST00652,12,9050.77,754.2308333333333,2.0,162913.86
CUST00653,8,11787.26,1473.4075,0.0,11787.26
CUST00654,11,20124.53,1829.5027272727273,11.0,65862.09818181818
CUST00655,12,16213.7,1351.1416666666667,2.0,291846.6
CUST00656,12,15428.36,1285.6966666666667,1.0,555420.96
CUST00657,12,12111.05,1009.2541666666667,4.0,108999.45
CUST00658,15,21572.33,1438.1553333333334,7.0,110943.41142857143
CUST00659,11,15349.03,1395.3663636363635,2.0,276282.54
CUST00660,10,10619.09,1061.909,8.0,47785.905
CUST00661,10,10779.14,1077.914,3.0,129349.68
CUST00662,12,14926.56,1243.88,8.0,67169.52
CUST00663,9,13368.15,1485.35,1.0,481253.4
CUST00664,13,18717.76,1439.8276923076924,10.0,67383.936
CUST00665,13,22814.71,1754.9776923076922,2.0,410664.78
CUST00666,9,12049.17,1338.7966666666666,8.0,54221.265
CUST00667,10,14695.63,1469.563,1.0,529042.68
CUST00668,8,6609.8,826.225,10.0,23795.28
CUST00669,10,9497.64,949.764,3.0,113971.68
CUST00670,14,15380.4,1098.6,9.0,61521.6
CUST00671,13,20946.18,1611.2446153846154,2.0,377031.24
CUST00672,6,11253.03,1875.505,9.0,45012.12
CUST00673,11,14076.27,1279.6609090909092,7.0,72392.24571428572
CUST00674,7,6359.21,908.4585714285714,11.0,20811.96
CUST00675,12,21225.39,1768.7825,4.0,191028.51
CUST00676,9,7359.94,817.7711111111112,3.0,88319.28
CUST00677,17,24782.57,1457.7982352941176,11.0,81106.59272727273
CUST00678,12,16130.64,1344.22,7.0,82957.57714285715
CUST00679,10,13335.66,1333.566,8.0,60010.47
CUST00680,9,11801.37,1311.2633333333333,4.0,106212.33
CUST00681,9,9449.59,1049.9544444444443,0.0,9449.59
CUST00682,5,2878.55,575.71,8.0,12953.475
CUST00683,10,13735.95,1373.595,5.0,98898.84
CUST00684,8,13335.49,1666.93625,11.0,43643.42181818182
CUST00685,11,16108.19,1464.3809090909092,5.0,115978.968
CUST00686,8,10867.51,1358.43875,0.0,10867.51
CUST00687,11,9585.49,871.4081818181818,3.0,115025.88
CUST00688,5,2564.93,512.986,7.0,13191.068571428572
CUST00689,13,14607.42,1123.6476923076923,10.0,52586.712
CUST00690,5,8066.72,1613.344,2.0,145200.96
CUST00691,6,7953.82,1325.6366666666668,7.0,40905.36
CUST00692,9,11029.8,1225.5333333333333,7.0,56724.68571428571
CUST00693,10,13777.37,1377.737,3.0,165328.44
CUST00694,12,18915.9,1576.325,10.0,68097.24
CUST00695,19,21619.48,1137.8673684210526,4.0,194575.32
CUST00696,13,26599.28,2046.0984615384616,0.0,26599.28
CUST00697,14,21210.74,1515.0528571428572,8.0,95448.33
CUST00698,8,13146.68,1643.335,7.0,67611.49714285714
CUST00699,8,7812.01,976.50125,0.0,7812.01
CUST00700,16,17757.49,1109.843125,6.0,106544.94
CUST00701,6,16359.65,2726.608333333333,4.0,147236.85
CUST00702,6,3103.19,517.1983333333334,1.0,111714.84
CUST00703,13,22287.65,1714.4346153846154,3.0,267451.8
CUST00704,11,14123.58,1283.9618181818182,10.0,50844.888
CUST00705,12,18240.43,1520.0358333333334,4.0,164163.87
CUST00706,10,10412.62,1041.262,9.0,41650.48
CUST00707,7,11314.77,1616.3957142857143,8.0,50916.465
CUST00708,13,22613.36,1739.4892307692307,9.0,90453.44
CUST00709,13,18784.17,1444.936153846154,4.0,169057.53
CUST00710,11,11297.32,1027.0290909090909,0.0,11297.32
CUST00711,10,17435.91,1743.591,11.0,57062.97818181818
CUST00712,17,12100.04,711.7670588235294,11.0,39600.13090909091
CUST00713,13,13637.4,1049.0307692307692,9.0,54549.6
CUST00714,12,9759.6,813.3,8.0,43918.2
CUST00715,9,20622.59,2291.398888888889,10.0,74241.324
CUST00716,5,5525.9,1105.18,6.0,33155.4
CUST00717,11,7290.26,662.7509090909091,2.0,131224.68
CUST00718,11,18525.65,1684.15,1.0,666923.4
CUST00719,17,28394.24,1670.2494117647059,6.0,170365.44
CUST00720,7,5377.3,768.1857142857143,11.0,17598.436363636363
CUST00721,4,7851.35,1962.8375,1.0,282648.6
CUST00722,10,16844.66,1684.466,1.0,606407.76
CUST00723,12,13134.57,1094.5475,2.0,236422.26
CUST00724,14,24500.31,1750.0221428571429,4.0,220502.79
CUST00725,10,13261.26,1326.126,3.0,159135.12
CUST00726,8,13113.72,1639.215,11.0,42917.62909090909
CUST00727,13,25318.03,1947.5407692307692,10.0,91144.908
CUST00728,10,13248.12,1324.812,4.0,119233.08
CUST00729,9,21736.81,2415.201111111111,4.0,195631.29
CUST00730,11,10490.73,953.7027272727273,11.0,34333.29818181818
CUST00731,19,23551.53,1239.5542105263157,6.0,141309.18
CUST00732,14,14507.79,1036.2707142857143,3.0,174093.48
CUST00733,6,7807.87,1301.3116666666667,2.0,140541.66
CUST00734,3,10663.63,3554.5433333333335,0.0,10663.63
CUST00735,10,15074.68,1507.468,11.0,49335.31636363636
CUST00736,14,17826.25,1273.3035714285713,5.0,128349.0
CUST00737,7,7618.45,1088.35,7.0,39180.6
CUST00738,14,10357.55,739.825,6.0,62145.3
CUST00739,13,13184.77,1014.2130769230769,6.0,79108.62
CUST00740,13,24467.58,1882.1215384615384,6.0,146805.48
CUST00741,10,8161.59,816.159,4.0,73454.31
CUST00742,5,6818.91,1363.782,9.0,27275.64
CUST00743,5,7197.48,1439.496,11.0,23555.38909090909
CUST00744,10,12595.19,1259.519,4.0,113356.71
CUST00745,6,14012.94,2335.49,11.0,45860.53090909091
CUST00746,10,7759.62,775.962,8.0,34918.29
CUST00747,11,11145.77,1013.2518181818182,8.0,50155.965
CUST00748,12,15944.56,1328.7133333333334,8.0,71750.52
CUST00749,14,10564.97,754.6407142857142,7.0,54334.131428571425
CUST00750,12,12653.0,1054.4166666666667,10.0,45550.8
CUST00751,10,19987.39,1998.739,8.0,89943.255
CUST00752,5,9671.92,1934.384,6.0,58031.52
CUST00753,11,8998.13,818.0118181818182,4.0,80983.17
CUST00754,7,9192.72,1313.2457142857143,4.0,82734.48
CUST00755,10,13874.29,1387.429,6.0,83245.74
CUST00756,4,2483.31,620.8275,8.0,11174.895
CUST00757,13,22466.67,1728.2053846153847,7.0,115542.87428571428
CUST00758,9,14402.65,1600.2944444444445,10.0,51849.54
CUST00759,6,4275.14,712.5233333333333,7.0,21986.434285714287
CUST00760,8,13520.77,1690.09625,7.0,69535.38857142857
CUST00761,14,13344.88,953.2057142857143,8.0,60051.96
CUST00762,12,14149.42,1179.1183333333333,8.0,63672.39
CUST00763,4,7984.66,1996.165,2.0,143723.88
CUST00764,18,22591.5,1255.0833333333333,1.0,813294.0
CUST00765,13,16731.89,1287.0684615384616,4.0,150587.01
CUST00766,9,13514.3,1501.588888888889,11.0,44228.61818181818
CUST00767,13,18423.98,1417.2292307692308,10.0,66326.328
CUST00768,8,16273.69,2034.21125,7.0,83693.26285714285
CUST00769,11,14218.74,1292.6127272727272,1.0,511874.64
CUST00770,6,3926.22,654.37,8.0,17667.99
CUST00771,11,17804.9,1618.6272727272728,10.0,64097.64
CUST00772,4,4092.41,1023.1025,2.0,73663.38
CUST00773,16,29891.18,1868.19875,2.0,538041.24
CUST00774,9,5201.94,577.9933333333333,4.0,46817.46
CUST00775,11,18553.82,1686.7109090909091,9.0,74215.28
CUST00776,14,18679.72,1334.2657142857142,4.0,168117.48
CUST00777,12,18538.62,1544.885,8.0,83423.79
CUST00778,7,11983.36,1711.9085714285713,8.0,53925.12
CUST00779,9,12726.75,1414.0833333333333,3.0,152721.0
CUST00780,10,8041.28,804.128,5.0,57897.216
CUST00781,14,10825.87,773.2764285714286,7.0,55675.90285714286
CUST00782,11,17741.85,1612.8954545454546,5.0,127741.32
CUST00783,14,17022.55,1215.8964285714285,0.0,17022.55
CUST00784,7,11383.0,1626.142857142857,11.0,37253.454545454544
CUST00785,8,6606.58,825.8225,8.0,29729.61
CUST00786,17,21880.11,1287.065294117647,11.0,71607.63272727272
CUST00787,10,10571.15,1057.115,10.0,38056.14
CUST00788,9,11904.39,1322.71,9.0,47617.56
CUST00789,14,13622.03,973.0021428571429,7.0,70056.15428571429
CUST00790,8,12240.38,1530.0475,8.0,55081.71
CUST00791,11,16275.25,1479.5681818181818,8.0,73238.625
CUST00792,9,8159.63,906.6255555555556,11.0,26704.243636363637
CUST00793,15,22409.38,1493.9586666666667,1.0,806737.68
CUST00794,12,13666.89,1138.9075,0.0,13666.89
CUST00795,8,5154.58,644.3225,2.0,92782.44
CUST00796,7,7240.66,1034.38,1.0,260663.76
CUST00797,10,17166.48,1716.648,1.0,617993.28
CUST00798,13,17682.59,1360.1992307692308,0.0,17682.59
CUST00799,14,21175.54,1512.5385714285715,2.0,381159.72
CUST00800,12,19232.37,1602.6975,8.0,86545.665
CUST00801,9,13591.33,1510.1477777777777,3.0,163095.96
CUST00802,7,10112.47,1444.6385714285714,7.0,52006.98857142857
CUST00803,8,11998.96,1499.87,2.0,215981.28
CUST00804,15,25152.62,1676.8413333333333,11.0,82317.66545454545
CUST00805,4,4006.91,1001.7275,8.0,18031.095
CUST00806,12,11397.66,949.805,7.0,58616.537142857145
CUST00807,4,5149.52,1287.38,7.0,26483.245714285713
CUST00808,13,23918.24,1839.8646153846155,10.0,86105.664
CUST00809,11,16711.66,1519.2418181818182,9.0,66846.64
CUST00810,12,17874.51,1489.5425,9.0,71498.04
CUST00811,8,14460.56,1807.57,2.0,260290.08
CUST00812,7,9803.57,1400.51,0.0,9803.57
CUST00813,10,17631.43,1763.143,2.0,317365.74
CUST00814,15,20417.69,1361.1793333333333,2.0,367518.42
CUST00815,7,11623.29,1660.47,1.0,418438.44
CUST00816,8,8145.13,1018.14125,6.0,48870.78
CUST00817,15,20798.55,1386.57,0.0,20798.55
CUST00818,14,15621.93,1115.8521428571428,1.0,562389.48
CUST00819,10,16413.35,1641.335,8.0,73860.075
CUST00820,8,11330.45,1416.30625,2.0,203948.1
CUST00821,10,19346.04,1934.604,1.0,696457.44
CUST00822,13,20311.07,1562.39,3.0,243732.84
CUST00823,13,17297.9,1330.6076923076923,3.0,207574.8
CUST00824,6,9559.88,1593.3133333333333,3.0,114718.56
CUST00825,8,13481.58,1685.1975,11.0,44121.534545454546
CUST00826,14,16084.17,1148.8692857142858,2.0,289515.06
CUST00827,10,19373.64,1937.364,1.0,697451.04
CUST00828,9,9147.13,1016.3477777777778,6.0,54882.78
CUST00829,12,15785.75,1315.4791666666667,11.0,51662.454545454544
CUST00830,14,24565.59,1754.685,2.0,442180.62
CUST00831,13,15496.3,1192.0230769230768,10.0,55786.68
CUST00832,17,22787.41,1340.4358823529412,3.0,273448.92
CUST00833,11,15521.03,1411.0027272727273,4.0,139689.27
CUST00834,3,1919.22,639.74,3.0,23030.64
CUST00835,12,23095.73,1924.6441666666667,2.0,415723.14
CUST00836,10,11887.74,1188.774,3.0,142652.88
CUST00837,12,13053.99,1087.8325,0.0,13053.99
CUST00838,11,11512.81,1046.6190909090908,3.0,138153.72
CUST00839,12,16407.49,1367.2908333333332,11.0,53697.24
CUST00840,12,22775.39,1897.9491666666668,5.0,163982.808
CUST00841,14,20585.24,1470.3742857142856,10.0,74106.864
CUST00842,8,11832.73,1479.09125,9.0,47330.92
CUST00843,9,12661.36,1406.8177777777778,3.0,151936.32
CUST00844,14,16917.06,1208.3614285714286,10.0,60901.416
CUST00845,9,8792.7,976.9666666666667,5.0,63307.44
CUST00846,15,20593.3,1372.8866666666668,10.0,74135.88
CUST00847,12,8785.44,732.12,7.0,45182.26285714286
CUST00848,12,14702.56,1225.2133333333334,4.0,132323.04
CUST00849,12,20504.01,1708.6675,5.0,147628.872
CUST00850,11,14885.11,1353.1918181818182,9.0,59540.44
CUST00851,10,9480.11,948.011,0.0,9480.11
CUST00852,5,7250.29,1450.058,4.0,65252.61
CUST00853,6,6544.96,1090.8266666666666,10.0,23561.856
CUST00854,12,17387.14,1448.9283333333333,6.0,104322.84
CUST00855,7,14230.09,2032.87,6.0,85380.54
CUST00856,9,15167.09,1685.2322222222222,0.0,15167.09
CUST00857,15,18478.66,1231.9106666666667,8.0,83153.97
CUST00858,11,20024.27,1820.388181818182,2.0,360436.86
CUST00859,7,6916.11,988.0157142857142,10.0,24897.996
CUST00860,9,12214.83,1357.2033333333334,3.0,146577.96
CUST00861,9,10258.05,1139.7833333333333,4.0,92322.45
CUST00862,10,12428.36,1242.836,9.0,49713.44
CUST00863,7,10038.32,1434.0457142857142,8.0,45172.44
CUST00864,8,14044.45,1755.55625,7.0,72228.6
CUST00865,4,3888.17,972.0425,11.0,12724.92
CUST00866,5,2911.02,582.204,10.0,10479.672
CUST00867,6,4106.65,684.4416666666667,4.0,36959.85
CUST00868,7,6942.03,991.7185714285714,7.0,35701.868571428575
CUST00869,13,13910.89,1070.0684615384616,0.0,13910.89
CUST00870,12,16684.87,1390.4058333333332,0.0,16684.87
CUST00871,10,8980.82,898.082,2.0,161654.76
CUST00872,16,27235.57,1702.223125,10.0,98048.052
CUST00873,16,22405.61,1400.350625,4.0,201650.49
CUST00874,12,16741.03,1395.0858333333333,3.0,200892.36
CUST00875,10,12586.99,1258.699,7.0,64733.09142857143
CUST00876,10,15261.79,1526.179,8.0,68678.055
CUST00877,7,10106.63,1443.8042857142857,0.0,10106.63
CUST00878,10,12595.44,1259.544,3.0,151145.28
CUST00879,13,16082.85,1237.1423076923077,9.0,64331.4
CUST00880,12,17092.11,1424.3425,10.0,61531.596
CUST00881,8,9344.58,1168.0725,1.0,336404.88
CUST00882,2,1452.49,726.245,1.0,52289.64
CUST00883,15,21809.53,1453.9686666666666,4.0,196285.77
CUST00884,10,16846.44,1684.644,6.0,101078.64
CUST00885,6,6036.45,1006.075,6.0,36218.7
CUST00886,7,13497.86,1928.2657142857142,1.0,485922.96
CUST00887,12,13839.68,1153.3066666666666,3.0,166076.16
CUST00888,10,12748.32,1274.832,8.0,57367.44
CUST00889,7,10687.87,1526.8385714285714,1.0,384763.32
