transaction_id,invoice_no,customer_id,customer_name,country,product_id,product_name,category,quantity,transaction_date,total_amount,year,month,day,day_of_week
50218,INV00000189,CUST02773,Customer 2773,USA,PROD00141,Product 141,Books,3,2022-04-28,943.44,2022.0,4.0,28.0,Thursday 
50219,INV00000190,CUST03188,Customer 3188,UK,PROD00163,Product 163,Food & Beverages,2,2022-07-09,517.6,2022.0,7.0,9.0,Saturday 
50220,INV00000191,CUST01191,Customer 1191,Canada,PROD00121,Product 121,Books,7,2024-04-27,354.13,2024.0,4.0,27.0,Saturday 
50221,INV00000192,CUST00723,Customer 723,Australia,PROD00017,Product 17,Electronics,4,2023-03-13,122.76,2023.0,3.0,13.0,Monday   
50222,INV00000193,CUST03038,Customer 3038,Canada,PROD00021,Product 21,Books,1,2024-08-18,82.88,2024.0,8.0,18.0,Sunday   
50223,INV00000194,CUST03149,Customer 3149,Germany,PROD00103,Product 103,Clothing,9,2024-07-21,2638.62,2024.0,7.0,21.0,Sunday   
50224,INV00000195,CUST02347,Customer 2347,Germany,PROD00183,Product 183,Food & Beverages,1,2024-02-11,300.56,2024.0,2.0,11.0,Sunday   
50225,INV00000196,CUST01436,Customer 1436,India,PROD00164,Product 164,Home & Garden,8,2024-04-25,1776.0,2024.0,4.0,25.0,Thursday 
50226,INV00000197,CUST00088,Customer 88,Canada,PROD00052,Product 52,Books,9,2024-08-15,3962.43,2024.0,8.0,15.0,Thursday 
50227,INV00000198,CUST02343,Customer 2343,Germany,PROD00050,Product 50,Home & Garden,10,2022-05-19,4764.7,2022.0,5.0,19.0,Thursday 
50228,INV00000199,CUST04183,Customer 4183,UK,PROD00133,Product 133,Books,10,2023-07-01,911.7,2023.0,7.0,1.0,Saturday 
50229,INV00000200,CUST01389,Customer 1389,Canada,PROD00173,Product 173,Beauty,6,2022-05-25,178.56,2022.0,5.0,25.0,Wednesday
50230,INV00000201,CUST01960,Customer 1960,USA,PROD00168,Product 168,Toys,3,2022-03-17,1010.94,2022.0,3.0,17.0,Thursday 
50231,INV00000202,CUST00712,Customer 712,Australia,PROD00071,Product 71,Food & Beverages,6,2024-01-19,1252.62,2024.0,1.0,19.0,Friday   
50232,INV00000203,CUST03238,Customer 3238,Germany,PROD00104,Product 104,Electronics,4,2023-12-30,424.8,2023.0,12.0,30.0,Saturday 
50233,INV00000204,CUST04242,Customer 4242,India,PROD00004,Product 4,Beauty,2,2024-11-21,711.4,2024.0,11.0,21.0,Thursday 
50234,INV00000205,CUST00739,Customer 739,Germany,PROD00141,Product 141,Books,9,2023-09-16,2830.32,2023.0,9.0,16.0,Saturday 
50235,INV00000206,CUST04776,Customer 4776,Germany,PROD00090,Product 90,Food & Beverages,5,2023-09-19,1512.75,2023.0,9.0,19.0,Tuesday  
50236,INV00000207,CUST01854,Customer 1854,Canada,PROD00156,Product 156,Electronics,8,2023-03-16,2981.6,2023.0,3.0,16.0,Thursday 
50237,INV00000208,CUST03310,Customer 3310,France,PROD00148,Product 148,Sports,5,2022-02-16,2350.65,2022.0,2.0,16.0,Wednesday
50238,INV00000209,CUST01434,Customer 1434,Australia,PROD00105,Product 105,Electronics,2,2024-01-21,524.5,2024.0,1.0,21.0,Sunday   
50239,INV00000210,CUST04577,Customer 4577,Australia,PROD00019,Product 19,Clothing,5,2023-11-26,553.15,2023.0,11.0,26.0,Sunday   
50240,INV00000211,CUST02786,Customer 2786,Canada,PROD00030,Product 30,Clothing,5,2024-12-17,983.4,2024.0,12.0,17.0,Tuesday  
50241,INV00000212,CUST04407,Customer 4407,Australia,PROD00148,Product 148,Sports,8,2023-03-09,3761.04,2023.0,3.0,9.0,Thursday 
50242,INV00000213,CUST03090,Customer 3090,India,PROD00145,Product 145,Books,4,2024-04-01,783.52,2024.0,4.0,1.0,Monday   
50243,INV00000214,CUST02783,Customer 2783,Germany,PROD00199,Product 199,Toys,8,2024-04-07,856.64,2024.0,4.0,7.0,Sunday   
50244,INV00000215,CUST04808,Customer 4808,USA,PROD00008,Product 8,Books,2,2023-11-08,167.44,2023.0,11.0,8.0,Wednesday
50245,INV00000216,CUST02113,Customer 2113,Canada,PROD00018,Product 18,Clothing,4,2023-08-03,301.48,2023.0,8.0,3.0,Thursday 
50246,INV00000217,CUST01884,Customer 1884,Canada,PROD00081,Product 81,Home & Garden,6,2024-05-03,244.14,2024.0,5.0,3.0,Friday   
50247,INV00000218,CUST04232,Customer 4232,UK,PROD00138,Product 138,Toys,5,2022-12-08,2349.15,2022.0,12.0,8.0,Thursday 
50248,INV00000219,CUST02034,Customer 2034,UK,PROD00074,Product 74,Home & Garden,7,2022-07-10,3077.2,2022.0,7.0,10.0,Sunday   
50249,INV00000220,CUST02802,Customer 2802,USA,PROD00020,Product 20,Sports,8,2023-02-11,2674.0,2023.0,2.0,11.0,Saturday 
50250,INV00000221,CUST02572,Customer 2572,Canada,PROD00091,Product 91,Home & Garden,10,2023-01-06,4952.3,2023.0,1.0,6.0,Friday   
50251,INV00000222,CUST02205,Customer 2205,France,PROD00047,Product 47,Books,8,2023-04-04,509.2,2023.0,4.0,4.0,Tuesday  
50252,INV00000223,CUST01636,Customer 1636,UK,PROD00061,Product 61,Beauty,4,2024-11-09,1871.88,2024.0,11.0,9.0,Saturday 
50253,INV00000224,CUST02175,Customer 2175,Germany,PROD00053,Product 53,Toys,4,2023-04-07,1621.4,2023.0,4.0,7.0,Friday   
50254,INV00000225,CUST02046,Customer 2046,UK,PROD00159,Product 159,Home & Garden,3,2024-01-10,140.19,2024.0,1.0,10.0,Wednesday
50255,INV00000226,CUST00874,Customer 874,India,PROD00031,Product 31,Electronics,8,2022-09-14,3630.0,2022.0,9.0,14.0,Wednesday
50256,INV00000227,CUST00055,Customer 55,USA,PROD00196,Product 196,Books,1,2024-04-16,149.29,2024.0,4.0,16.0,Tuesday  
50257,INV00000228,CUST03951,Customer 3951,France,PROD00096,Product 96,Clothing,6,2024-01-31,1366.86,2024.0,1.0,31.0,Wednesday
50258,INV00000229,CUST04034,Customer 4034,USA,PROD00148,Product 148,Sports,5,2024-11-10,2350.65,2024.0,11.0,10.0,Sunday   
50259,INV00000230,CUST04021,Customer 4021,India,PROD00047,Product 47,Books,9,2024-09-17,572.85,2024.0,9.0,17.0,Tuesday  
50260,INV00000231,CUST02296,Customer 2296,Australia,PROD00102,Product 102,Home & Garden,10,2023-05-17,989.6,2023.0,5.0,17.0,Wednesday
50261,INV00000232,CUST01051,Customer 1051,India,PROD00014,Product 14,Books,7,2023-11-12,2981.86,2023.0,11.0,12.0,Sunday   
50262,INV00000233,CUST03919,Customer 3919,Canada,PROD00139,Product 139,Books,9,2022-08-12,74.79,2022.0,8.0,12.0,Friday   
50263,INV00000234,CUST02845,Customer 2845,Canada,PROD00101,Product 101,Books,3,2024-10-05,839.91,2024.0,10.0,5.0,Saturday 
50264,INV00000235,CUST03746,Customer 3746,France,PROD00031,Product 31,Electronics,9,2024-05-26,4083.75,2024.0,5.0,26.0,Sunday   
50265,INV00000236,CUST03769,Customer 3769,Australia,PROD00081,Product 81,Home & Garden,1,2024-11-01,40.69,2024.0,11.0,1.0,Friday   
50266,INV00000237,CUST00097,Customer 97,France,PROD00173,Product 173,Beauty,7,2023-05-16,208.32,2023.0,5.0,16.0,Tuesday  
50267,INV00000238,CUST04760,Customer 4760,Canada,PROD00026,Product 26,Home & Garden,6,2024-01-03,1661.46,2024.0,1.0,3.0,Wednesday
50268,INV00000239,CUST02128,Customer 2128,India,PROD00048,Product 48,Clothing,5,2024-06-18,2404.75,2024.0,6.0,18.0,Tuesday  
50269,INV00000240,CUST01943,Customer 1943,France,PROD00069,Product 69,Sports,10,2024-11-01,1983.9,2024.0,11.0,1.0,Friday   
50270,INV00000241,CUST02811,Customer 2811,Canada,PROD00094,Product 94,Sports,8,2023-04-09,3662.32,2023.0,4.0,9.0,Sunday   
50271,INV00000242,CUST03473,Customer 3473,India,PROD00054,Product 54,Toys,6,2024-07-19,2041.14,2024.0,7.0,19.0,Friday   
50272,INV00000243,CUST02991,Customer 2991,UK,PROD00103,Product 103,Clothing,8,2023-04-26,2345.44,2023.0,4.0,26.0,Wednesday
50273,INV00000244,CUST01474,Customer 1474,Canada,PROD00147,Product 147,Electronics,10,2022-08-12,2732.9,2022.0,8.0,12.0,Friday   
50274,INV00000245,CUST01873,Customer 1873,India,PROD00026,Product 26,Home & Garden,4,2023-09-10,1107.64,2023.0,9.0,10.0,Sunday   
50275,INV00000246,CUST04550,Customer 4550,Canada,PROD00111,Product 111,Sports,7,2024-09-05,1939.42,2024.0,9.0,5.0,Thursday 
50276,INV00000247,CUST01607,Customer 1607,France,PROD00038,Product 38,Sports,3,2024-08-13,159.81,2024.0,8.0,13.0,Tuesday  
50277,INV00000248,CUST03875,Customer 3875,UK,PROD00003,Product 3,Clothing,7,2023-06-29,2740.22,2023.0,6.0,29.0,Thursday 
50278,INV00000249,CUST04093,Customer 4093,India,PROD00035,Product 35,Food & Beverages,9,2024-12-26,3598.11,2024.0,12.0,26.0,Thursday 
50279,INV00000250,CUST04375,Customer 4375,UK,PROD00185,Product 185,Clothing,8,2023-12-07,1513.92,2023.0,12.0,7.0,Thursday 
50280,INV00000251,CUST02458,Customer 2458,Germany,PROD00065,Product 65,Books,10,2023-10-21,1275.2,2023.0,10.0,21.0,Saturday 
50281,INV00000252,CUST00391,Customer 391,Canada,PROD00102,Product 102,Home & Garden,3,2022-07-26,296.88,2022.0,7.0,26.0,Tuesday  
50282,INV00000253,CUST00492,Customer 492,India,PROD00056,Product 56,Toys,5,2024-10-09,808.45,2024.0,10.0,9.0,Wednesday
50283,INV00000254,CUST03904,Customer 3904,India,PROD00162,Product 162,Beauty,8,2022-06-24,3276.32,2022.0,6.0,24.0,Friday   
50284,INV00000255,CUST02742,Customer 2742,Australia,PROD00067,Product 67,Clothing,6,2024-02-10,585.12,2024.0,2.0,10.0,Saturday 
50285,INV00000256,CUST04591,Customer 4591,Canada,PROD00143,Product 143,Home & Garden,6,2023-08-18,179.94,2023.0,8.0,18.0,Friday   
50286,INV00000257,CUST00163,Customer 163,UK,PROD00106,Product 106,Toys,6,2022-09-07,249.9,2022.0,9.0,7.0,Wednesday
50287,INV00000258,CUST04961,Customer 4961,France,PROD00051,Product 51,Sports,10,2024-07-26,1172.3,2024.0,7.0,26.0,Friday   
50288,INV00000259,CUST04411,Customer 4411,USA,PROD00045,Product 45,Sports,5,2024-07-04,789.35,2024.0,7.0,4.0,Thursday 
50289,INV00000260,CUST02910,Customer 2910,UK,PROD00084,Product 84,Toys,9,2024-06-21,4419.99,2024.0,6.0,21.0,Friday   
50290,INV00000261,CUST03994,Customer 3994,Germany,PROD00199,Product 199,Toys,8,2024-11-10,856.64,2024.0,11.0,10.0,Sunday   
50291,INV00000262,CUST00643,Customer 643,UK,PROD00098,Product 98,Food & Beverages,5,2024-06-13,280.25,2024.0,6.0,13.0,Thursday 
50292,INV00000263,CUST03800,Customer 3800,India,PROD00162,Product 162,Beauty,3,2022-11-13,1228.62,2022.0,11.0,13.0,Sunday   
50293,INV00000264,CUST02764,Customer 2764,USA,PROD00108,Product 108,Food & Beverages,10,2024-06-27,2608.1,2024.0,6.0,27.0,Thursday 
50294,INV00000265,CUST04683,Customer 4683,India,PROD00104,Product 104,Electronics,2,2023-02-04,212.4,2023.0,2.0,4.0,Saturday 
50295,INV00000266,CUST01328,Customer 1328,Germany,PROD00088,Product 88,Home & Garden,6,2023-05-29,2349.54,2023.0,5.0,29.0,Monday   
50296,INV00000267,CUST02596,Customer 2596,Germany,PROD00168,Product 168,Toys,5,2023-02-18,1684.9,2023.0,2.0,18.0,Saturday 
50297,INV00000268,CUST04960,Customer 4960,France,PROD00166,Product 166,Beauty,5,2023-11-27,592.2,2023.0,11.0,27.0,Monday   
50298,INV00000269,CUST03645,Customer 3645,Canada,PROD00200,Product 200,Electronics,10,2023-09-12,4008.6,2023.0,9.0,12.0,Tuesday  
50299,INV00000270,CUST04268,Customer 4268,India,PROD00116,Product 116,Beauty,3,2023-06-29,1389.39,2023.0,6.0,29.0,Thursday 
50300,INV00000271,CUST01507,Customer 1507,Germany,PROD00006,Product 6,Clothing,4,2022-12-22,1945.4,2022.0,12.0,22.0,Thursday 
50301,INV00000272,CUST02062,Customer 2062,UK,PROD00191,Product 191,Food & Beverages,2,2024-10-11,788.9,2024.0,10.0,11.0,Friday   
50302,INV00000273,CUST01726,Customer 1726,India,PROD00043,Product 43,Food & Beverages,2,2023-12-09,545.32,2023.0,12.0,9.0,Saturday 
50303,INV00000274,CUST00783,Customer 783,Germany,PROD00017,Product 17,Electronics,9,2024-04-14,276.21,2024.0,4.0,14.0,Sunday   
50304,INV00000275,CUST00441,Customer 441,Germany,PROD00007,Product 7,Sports,7,2024-12-07,1590.12,2024.0,12.0,7.0,Saturday 
50305,INV00000276,CUST04293,Customer 4293,USA,PROD00196,Product 196,Books,2,2022-06-20,298.58,2022.0,6.0,20.0,Monday   
50306,INV00000277,CUST02151,Customer 2151,Australia,PROD00159,Product 159,Home & Garden,2,2023-02-26,93.46,2023.0,2.0,26.0,Sunday   
50307,INV00000278,CUST03194,Customer 3194,Canada,PROD00080,Product 80,Electronics,4,2023-03-31,1361.52,2023.0,3.0,31.0,Friday   
50308,INV00000279,CUST02328,Customer 2328,France,PROD00114,Product 114,Beauty,3,2024-03-06,899.1,2024.0,3.0,6.0,Wednesday
50309,INV00000280,CUST01076,Customer 1076,USA,PROD00135,Product 135,Food & Beverages,1,2023-01-30,227.3,2023.0,1.0,30.0,Monday   
50310,INV00000281,CUST00288,Customer 288,Germany,PROD00170,Product 170,Food & Beverages,6,2024-01-26,635.94,2024.0,1.0,26.0,Friday   
50311,INV00000282,CUST03901,Customer 3901,France,PROD00120,Product 120,Electronics,5,2024-03-05,1158.6,2024.0,3.0,5.0,Tuesday  
50312,INV00000283,CUST04494,Customer 4494,Germany,PROD00114,Product 114,Beauty,9,2022-12-11,2697.3,2022.0,12.0,11.0,Sunday   
50313,INV00000284,CUST01451,Customer 1451,UK,PROD00152,Product 152,Clothing,8,2024-06-30,2968.08,2024.0,6.0,30.0,Sunday   
50314,INV00000285,CUST04621,Customer 4621,UK,PROD00112,Product 112,Sports,9,2023-10-10,3117.96,2023.0,10.0,10.0,Tuesday  
50315,INV00000286,CUST02537,Customer 2537,Australia,PROD00089,Product 89,Toys,9,2024-04-21,3543.39,2024.0,4.0,21.0,Sunday   
50316,INV00000287,CUST01861,Customer 1861,India,PROD00023,Product 23,Toys,5,2024-03-20,1917.7,2024.0,3.0,20.0,Wednesday
50317,INV00000288,CUST02997,Customer 2997,France,PROD00106,Product 106,Toys,3,2023-09-09,124.95,2023.0,9.0,9.0,Saturday 
50318,INV00000289,CUST02487,Customer 2487,Australia,PROD00003,Product 3,Clothing,9,2022-10-24,3523.14,2022.0,10.0,24.0,Monday   
50319,INV00000290,CUST01117,Customer 1117,France,PROD00089,Product 89,Toys,8,2023-09-27,3149.68,2023.0,9.0,27.0,Wednesday
50320,INV00000291,CUST04384,Customer 4384,Canada,PROD00003,Product 3,Clothing,8,2024-09-09,3131.68,2024.0,9.0,9.0,Monday   
50321,INV00000292,CUST03909,Customer 3909,USA,PROD00077,Product 77,Beauty,7,2022-12-11,1268.05,2022.0,12.0,11.0,Sunday   
50322,INV00000293,CUST02400,Customer 2400,UK,PROD00153,Product 153,Beauty,1,2023-01-18,111.26,2023.0,1.0,18.0,Wednesday
50323,INV00000294,CUST04491,Customer 4491,UK,PROD00096,Product 96,Clothing,7,2023-02-10,1594.67,2023.0,2.0,10.0,Friday   
50324,INV00000295,CUST04593,Customer 4593,France,PROD00112,Product 112,Sports,4,2024-01-21,1385.76,2024.0,1.0,21.0,Sunday   
50325,INV00000296,CUST01338,Customer 1338,USA,PROD00184,Product 184,Home & Garden,7,2024-10-07,2096.01,2024.0,10.0,7.0,Monday   
50326,INV00000297,CUST03100,Customer 3100,India,PROD00057,Product 57,Clothing,2,2023-08-10,818.24,2023.0,8.0,10.0,Thursday 
50327,INV00000298,CUST03459,Customer 3459,India,PROD00161,Product 161,Electronics,9,2023-02-02,3882.15,2023.0,2.0,2.0,Thursday 
50328,INV00000299,CUST02228,Customer 2228,Germany,PROD00073,Product 73,Food & Beverages,9,2024-04-29,1963.08,2024.0,4.0,29.0,Monday   
50329,INV00000300,CUST02203,Customer 2203,Canada,PROD00106,Product 106,Toys,2,2022-10-22,83.3,2022.0,10.0,22.0,Saturday 
50330,INV00000301,CUST01495,Customer 1495,Canada,PROD00035,Product 35,Food & Beverages,2,2023-03-27,799.58,2023.0,3.0,27.0,Monday   
50331,INV00000302,CUST03731,Customer 3731,Canada,PROD00159,Product 159,Home & Garden,5,2024-02-24,233.65,2024.0,2.0,24.0,Saturday 
50332,INV00000303,CUST04031,Customer 4031,Canada,PROD00049,Product 49,Home & Garden,1,2023-12-04,358.63,2023.0,12.0,4.0,Monday   
50333,INV00000304,CUST01247,Customer 1247,Germany,PROD00013,Product 13,Clothing,9,2024-12-15,602.46,2024.0,12.0,15.0,Sunday   
50334,INV00000305,CUST00182,Customer 182,France,PROD00048,Product 48,Clothing,5,2022-09-27,2404.75,2022.0,9.0,27.0,Tuesday  
50335,INV00000306,CUST02206,Customer 2206,France,PROD00033,Product 33,Beauty,1,2024-07-23,392.17,2024.0,7.0,23.0,Tuesday  
50336,INV00000307,CUST01908,Customer 1908,Germany,PROD00024,Product 24,Clothing,1,2022-08-21,337.17,2022.0,8.0,21.0,Sunday   
50337,INV00000308,CUST04044,Customer 4044,USA,PROD00056,Product 56,Toys,7,2023-04-23,1131.83,2023.0,4.0,23.0,Sunday   
50338,INV00000309,CUST02553,Customer 2553,UK,PROD00128,Product 128,Toys,8,2024-01-04,2701.36,2024.0,1.0,4.0,Thursday 
50339,INV00000310,CUST00260,Customer 260,UK,PROD00085,Product 85,Home & Garden,3,2022-09-21,1180.53,2022.0,9.0,21.0,Wednesday
50340,INV00000311,CUST00460,Customer 460,UK,PROD00069,Product 69,Sports,7,2024-07-04,1388.73,2024.0,7.0,4.0,Thursday 
50341,INV00000312,CUST00585,Customer 585,Australia,PROD00140,Product 140,Books,3,2023-08-25,1161.87,2023.0,8.0,25.0,Friday   
50342,INV00000313,CUST01575,Customer 1575,Australia,PROD00065,Product 65,Books,1,2024-03-18,127.52,2024.0,3.0,18.0,Monday   
50343,INV00000314,CUST01000,Customer 1000,Canada,PROD00197,Product 197,Food & Beverages,4,2024-04-12,1546.08,2024.0,4.0,12.0,Friday   
50344,INV00000315,CUST03153,Customer 3153,USA,PROD00198,Product 198,Books,4,2024-02-17,866.44,2024.0,2.0,17.0,Saturday 
50345,INV00000316,CUST00275,Customer 275,Australia,PROD00051,Product 51,Sports,2,2023-07-23,234.46,2023.0,7.0,23.0,Sunday   
50346,INV00000317,CUST04270,Customer 4270,France,PROD00171,Product 171,Beauty,8,2023-01-12,2629.84,2023.0,1.0,12.0,Thursday 
50347,INV00000318,CUST03188,Customer 3188,UK,PROD00175,Product 175,Food & Beverages,6,2023-05-19,117.6,2023.0,5.0,19.0,Friday   
50348,INV00000319,CUST01300,Customer 1300,Australia,PROD00162,Product 162,Beauty,9,2023-01-30,3685.86,2023.0,1.0,30.0,Monday   
50349,INV00000320,CUST04268,Customer 4268,India,PROD00032,Product 32,Electronics,8,2023-01-16,103.6,2023.0,1.0,16.0,Monday   
50350,INV00000321,CUST02448,Customer 2448,Canada,PROD00051,Product 51,Sports,1,2023-09-04,117.23,2023.0,9.0,4.0,Monday   
50351,INV00000322,CUST01785,Customer 1785,Australia,PROD00029,Product 29,Sports,7,2023-02-04,1790.6,2023.0,2.0,4.0,Saturday 
50352,INV00000323,CUST02659,Customer 2659,Canada,PROD00004,Product 4,Beauty,5,2022-09-24,1778.5,2022.0,9.0,24.0,Saturday 
50353,INV00000324,CUST04790,Customer 4790,Canada,PROD00031,Product 31,Electronics,4,2023-10-25,1815.0,2023.0,10.0,25.0,Wednesday
50354,INV00000325,CUST00074,Customer 74,India,PROD00011,Product 11,Sports,8,2024-07-09,3221.92,2024.0,7.0,9.0,Tuesday  
50355,INV00000326,CUST04885,Customer 4885,Germany,PROD00040,Product 40,Sports,2,2023-04-08,506.08,2023.0,4.0,8.0,Saturday 
50356,INV00000327,CUST02038,Customer 2038,Australia,PROD00041,Product 41,Food & Beverages,2,2024-02-19,709.14,2024.0,2.0,19.0,Monday   
50357,INV00000328,CUST02773,Customer 2773,USA,PROD00195,Product 195,Electronics,1,2022-05-14,493.89,2022.0,5.0,14.0,Saturday 
50358,INV00000329,CUST02913,Customer 2913,UK,PROD00166,Product 166,Beauty,9,2023-01-19,1065.96,2023.0,1.0,19.0,Thursday 
50359,INV00000330,CUST00880,Customer 880,India,PROD00033,Product 33,Beauty,4,2024-01-02,1568.68,2024.0,1.0,2.0,Tuesday  
50360,INV00000331,CUST02595,Customer 2595,Canada,PROD00143,Product 143,Home & Garden,6,2024-12-14,179.94,2024.0,12.0,14.0,Saturday 
50361,INV00000332,CUST03594,Customer 3594,India,PROD00188,Product 188,Electronics,1,2023-04-08,194.73,2023.0,4.0,8.0,Saturday 
50362,INV00000333,CUST03095,Customer 3095,UK,PROD00092,Product 92,Food & Beverages,3,2024-09-23,498.0,2024.0,9.0,23.0,Monday   
50363,INV00000334,CUST02054,Customer 2054,UK,PROD00011,Product 11,Sports,8,2024-09-28,3221.92,2024.0,9.0,28.0,Saturday 
50364,INV00000335,CUST04580,Customer 4580,USA,PROD00076,Product 76,Toys,8,2023-11-19,1018.64,2023.0,11.0,19.0,Sunday   
50365,INV00000336,CUST01555,Customer 1555,Germany,PROD00146,Product 146,Toys,9,2023-02-21,4216.05,2023.0,2.0,21.0,Tuesday  
50366,INV00000337,CUST02849,Customer 2849,France,PROD00083,Product 83,Clothing,8,2024-05-24,1550.48,2024.0,5.0,24.0,Friday   
50367,INV00000338,CUST02256,Customer 2256,USA,PROD00154,Product 154,Beauty,9,2024-11-09,3007.53,2024.0,11.0,9.0,Saturday 
50368,INV00000339,CUST01314,Customer 1314,Canada,PROD00018,Product 18,Clothing,3,2024-05-30,226.11,2024.0,5.0,30.0,Thursday 
50369,INV00000340,CUST03682,Customer 3682,USA,PROD00076,Product 76,Toys,5,2024-11-24,636.65,2024.0,11.0,24.0,Sunday   
50370,INV00000341,CUST04437,Customer 4437,UK,PROD00094,Product 94,Sports,1,2023-07-07,457.79,2023.0,7.0,7.0,Friday   
50371,INV00000342,CUST04145,Customer 4145,India,PROD00098,Product 98,Food & Beverages,1,2023-01-28,56.05,2023.0,1.0,28.0,Saturday 
50372,INV00000343,CUST02983,Customer 2983,Germany,PROD00199,Product 199,Toys,4,2024-07-23,428.32,2024.0,7.0,23.0,Tuesday  
50373,INV00000344,CUST02628,Customer 2628,Canada,PROD00185,Product 185,Clothing,9,2022-10-05,1703.16,2022.0,10.0,5.0,Wednesday
50374,INV00000345,CUST03175,Customer 3175,UK,PROD00049,Product 49,Home & Garden,8,2023-09-07,2869.04,2023.0,9.0,7.0,Thursday 
50375,INV00000346,CUST04518,Customer 4518,Australia,PROD00040,Product 40,Sports,6,2023-09-22,1518.24,2023.0,9.0,22.0,Friday   
50376,INV00000347,CUST03358,Customer 3358,Canada,PROD00165,Product 165,Toys,2,2023-06-14,996.3,2023.0,6.0,14.0,Wednesday
50377,INV00000348,CUST00789,Customer 789,Germany,PROD00134,Product 134,Home & Garden,2,2024-08-04,125.9,2024.0,8.0,4.0,Sunday   
50378,INV00000349,CUST00359,Customer 359,India,PROD00034,Product 34,Clothing,1,2023-01-20,66.57,2023.0,1.0,20.0,Friday   
50379,INV00000350,CUST01656,Customer 1656,France,PROD00028,Product 28,Electronics,4,2024-01-30,975.36,2024.0,1.0,30.0,Tuesday  
50380,INV00000351,CUST00809,Customer 809,France,PROD00009,Product 9,Sports,7,2024-05-01,659.4,2024.0,5.0,1.0,Wednesday
50381,INV00000352,CUST04014,Customer 4014,Germany,PROD00135,Product 135,Food & Beverages,1,2023-08-03,227.3,2023.0,8.0,3.0,Thursday 
50382,INV00000353,CUST03002,Customer 3002,Canada,PROD00057,Product 57,Clothing,2,2024-05-21,818.24,2024.0,5.0,21.0,Tuesday  
50383,INV00000354,CUST00108,Customer 108,UK,PROD00054,Product 54,Toys,8,2024-02-19,2721.52,2024.0,2.0,19.0,Monday   
50384,INV00000355,CUST00656,Customer 656,UK,PROD00120,Product 120,Electronics,1,2024-07-19,231.72,2024.0,7.0,19.0,Friday   
50385,INV00000356,CUST02957,Customer 2957,Germany,PROD00143,Product 143,Home & Garden,7,2024-06-24,209.93,2024.0,6.0,24.0,Monday   
50386,INV00000357,CUST03024,Customer 3024,Canada,PROD00182,Product 182,Clothing,10,2022-06-03,1116.0,2022.0,6.0,3.0,Friday   
50387,INV00000358,CUST02178,Customer 2178,USA,PROD00136,Product 136,Home & Garden,2,2022-06-03,616.14,2022.0,6.0,3.0,Friday   
