customer_id,recency,frequency,monetary,cluster,cluster_name,pca1,pca2
CUST00325,79,9,5692.71,1,Low Spenders,-1.0655543455412035,-0.6684276217777039
CUST00326,76,11,14624.04,2,Potential Loyalists,0.37792535206771893,-0.02462997476007591
CUST00327,121,9,12564.58,4,Lost Customers,-0.4597457407716783,0.15373122629709723
CUST00328,4,13,14037.01,2,Potential Loyalists,1.0276400891915953,-0.6251920379422673
CUST00329,15,7,16098.42,2,Potential Loyalists,-0.02847276818570833,-0.8047557608783832
CUST00330,33,8,7606.23,1,Low Spenders,-0.8625671816987713,-1.070601953398661
CUST00331,59,14,15606.08,2,Potential Loyalists,1.183139955103726,0.07383163831689372
CUST00332,86,7,5344.29,1,Low Spenders,-1.549366318886845,-0.7579428756586041
CUST00333,489,4,8043.3,3,Lost Customers,-3.5529913581497645,3.12908313563572
CUST00334,57,10,12885.62,2,Potential Loyalists,0.05233434922399001,-0.3827275312282465
CUST00335,3,7,8807.78,1,Low Spenders,-0.8076099898421331,-1.359477831570794
CUST00336,26,11,18415.82,2,Potential Loyalists,1.0187728228723878,-0.2846209130759705
CUST00337,19,12,14879.57,2,Potential Loyalists,0.8532256398668309,-0.49675352149181484
CUST00338,36,11,16831.04,2,Potential Loyalists,0.7965860377133342,-0.2822368070890092
CUST00339,182,6,3261.36,1,Low Spenders,-2.3959528929991296,-0.015175923691298276
CUST00340,27,7,7884.8,1,Low Spenders,-1.0131620134887473,-1.1808266269464176
CUST00341,101,11,10372.22,2,Potential Loyalists,-0.21051837837493434,-0.036071955922365596
CUST00342,206,8,5994.3,4,Lost Customers,-1.770745672336189,0.5198232452381593
CUST00343,92,11,15247.5,2,Potential Loyalists,0.38181922415907993,0.16884056117046592
CUST00344,148,9,10166.41,4,Lost Customers,-0.8456900307375209,0.2730776538113729
CUST00345,39,14,11086.73,2,Potential Loyalists,0.7527924513383687,-0.39253765099878885
CUST00346,104,11,16901.04,2,Potential Loyalists,0.5196574623814554,0.38514126484424427
CUST00347,149,12,15601.89,4,Lost Customers,0.3907530696123985,0.8144465058808491
CUST00348,39,5,7745.57,1,Low Spenders,-1.4941236431261302,-1.2090203157126183
CUST00349,60,8,10218.34,1,Low Spenders,-0.6785220319314268,-0.6504650827937686
CUST00350,20,7,9853.93,1,Low Spenders,-0.7598188062000829,-1.130878663291457
CUST00351,112,8,10022.95,1,Low Spenders,-0.9186090077472391,-0.15506093702923585
CUST00352,118,8,14286.66,4,Lost Customers,-0.458689883646993,0.15942493008341904
CUST00353,39,12,14506.52,2,Potential Loyalists,0.7269942029441139,-0.3240977898568473
CUST00354,292,9,11467.7,4,Lost Customers,-1.300950910703697,1.7555721091521095
CUST00355,142,11,21538.67,0,Champions,0.888048368106029,1.0341579479404455
CUST00356,247,9,11222.83,4,Lost Customers,-1.1402767920314718,1.3020051863345525
CUST00357,396,6,6591.92,3,Lost Customers,-2.913627155282668,2.271825872769893
CUST00358,252,9,5167.11,3,Lost Customers,-1.8501476018074179,0.9872150261918141
CUST00359,83,19,28799.14,0,Champions,3.6206029557723327,1.4420996170579667
CUST00360,82,12,13806.84,2,Potential Loyalists,0.46724348636304674,0.05325823129247095
CUST00361,94,11,17029.65,2,Potential Loyalists,0.576184539409172,0.2953364918456064
CUST00362,60,9,10418.89,1,Low Spenders,-0.4482830634160041,-0.5699921023796741
CUST00363,63,10,13963.69,2,Potential Loyalists,0.14984235881733632,-0.25949046999613956
CUST00364,55,12,23552.08,0,Champions,1.6890197683493968,0.37499063384712894
CUST00365,93,12,19268.35,0,Champions,1.0424811715196092,0.4884165261350512
CUST00366,23,8,15437.05,2,Potential Loyalists,0.07019403046856834,-0.6980071881126165
CUST00367,42,10,17249.74,2,Potential Loyalists,0.6116578852734544,-0.2670178277620985
CUST00368,24,10,14724.04,2,Potential Loyalists,0.3997367804707898,-0.5941938563704537
CUST00369,66,8,12417.63,1,Low Spenders,-0.45345956238421686,-0.4599159630335832
CUST00370,28,15,14084.02,2,Potential Loyalists,1.3472851983832093,-0.2514417562626998
CUST00371,108,7,10070.3,1,Low Spenders,-1.103887527192272,-0.2596616579959615
CUST00372,228,8,13756.13,4,Lost Customers,-0.979899886994394,1.200358876415287
CUST00373,63,13,13857.45,2,Potential Loyalists,0.7600268740595246,-0.06056946235425667
CUST00374,142,12,16558.1,4,Lost Customers,0.528862456975921,0.8035841644000992
CUST00375,354,11,17117.03,4,Lost Customers,-0.5031679130607541,2.8362539075389908
CUST00376,49,7,8473.39,1,Low Spenders,-1.0383726259274528,-0.9309340013488849
CUST00377,10,7,7660.08,1,Low Spenders,-0.9675040434946672,-1.360111526628406
CUST00378,384,6,7945.18,3,Lost Customers,-2.7093998308239664,2.236037376853938
CUST00379,17,12,24856.1,0,Champions,1.996574668965125,0.08267887266933573
CUST00380,21,10,15229.56,2,Potential Loyalists,0.46981551939712185,-0.5931028854651315
CUST00381,112,10,10202.65,4,Lost Customers,-0.4833184179219247,-0.0074066493411232255
CUST00382,124,6,7610.53,1,Low Spenders,-1.658177799959784,-0.3197248085654932
CUST00383,117,10,15515.88,4,Lost Customers,0.10018787714549468,0.3603342083385089
CUST00384,62,9,9213.24,1,Low Spenders,-0.5938217950524766,-0.6228677209724677
CUST00385,51,14,17675.17,0,Champions,1.4520445997891753,0.12002808329361433
CUST00386,14,9,13221.54,2,Potential Loyalists,0.06327867661477123,-0.8503547892198071
CUST00387,114,12,15961.31,2,Potential Loyalists,0.5782777389305006,0.4946837564429695
CUST00388,113,13,15790.28,2,Potential Loyalists,0.7704338733824733,0.5430964758460705
CUST00389,3,14,19005.31,0,Champions,1.8044669061810632,-0.2682414029159079
CUST00390,10,12,25188.08,0,Champions,2.063669161359775,0.03434109702313909
CUST00391,24,8,7556.88,1,Low Spenders,-0.8304751332242597,-1.1613379109933406
CUST00392,154,8,12820.12,4,Lost Customers,-0.7763545297093171,0.42247469269023674
CUST00393,110,9,12620.93,4,Lost Customers,-0.4072496605645956,0.049835765929234936
CUST00394,55,10,15785.54,2,Potential Loyalists,0.3906199948167178,-0.22813699370574464
CUST00395,118,6,7888.94,1,Low Spenders,-1.6013672335036335,-0.36152605777839975
CUST00396,23,12,14142.98,2,Potential Loyalists,0.752669866921685,-0.501964117645706
CUST00397,18,7,11783.2,1,Low Spenders,-0.5319581767096523,-1.034560765937949
CUST00398,31,9,6592.83,1,Low Spenders,-0.7620528297785956,-1.0825132113462854
CUST00399,18,4,5856.53,1,Low Spenders,-1.8284705999451547,-1.5956654583291496
CUST00400,88,10,14712.56,2,Potential Loyalists,0.13029707145158728,0.02928225956808018
CUST00401,28,12,7868.17,2,Potential Loyalists,0.017874504755225163,-0.8299072708700131
CUST00402,324,6,10575.59,3,Lost Customers,-2.1587785537602837,1.8087981582348167
CUST00403,107,9,11030.47,1,Low Spenders,-0.5756179676899743,-0.07490470430427545
CUST00404,352,12,24809.19,4,Lost Customers,0.5877256725476873,3.3469779613407993
CUST00405,12,11,12848.27,2,Potential Loyalists,0.44404037141625646,-0.7554030320698916
CUST00406,138,7,6795.21,1,Low Spenders,-1.6021625016677086,-0.1637030731314726
CUST00407,60,12,19091.77,0,Champions,1.1606491645588892,0.15598036640723362
CUST00408,6,7,6946.66,1,Low Spenders,-1.0319071925074794,-1.4419517839968379
CUST00409,51,10,13077.91,2,Potential Loyalists,0.09934756093153915,-0.42969896513321904
CUST00410,145,10,18834.28,4,Lost Customers,0.3603938057963582,0.8326255401202258
CUST00411,53,10,13116.5,2,Potential Loyalists,0.09535853519845344,-0.4078770616491888
CUST00412,239,5,7326.65,3,Lost Customers,-2.379699461048457,0.7163465712658486
CUST00413,27,15,23540.1,0,Champions,2.427236170272371,0.30649818350229685
CUST00414,88,10,9432.46,1,Low Spenders,-0.4703881678434623,-0.2877067347721094
CUST00415,75,5,6456.03,1,Low Spenders,-1.7916520631027317,-0.935344418752623
CUST00416,0,6,7736.99,1,Low Spenders,-1.124282165192205,-1.5214531212927176
CUST00417,131,8,12592.38,4,Lost Customers,-0.7059025927353854,0.1844929901737892
CUST00418,29,17,19983.62,0,Champions,2.4291048409092157,0.2493573511018716
CUST00419,27,9,9439.53,1,Low Spenders,-0.4214425256145565,-0.9506228843450284
CUST00420,244,11,13320.75,4,Lost Customers,-0.47419307575835473,1.5355614053841125
CUST00421,36,13,15036.98,2,Potential Loyalists,1.007333816245113,-0.2530765247168741
CUST00422,2,11,14649.79,2,Potential Loyalists,0.6908843635912393,-0.7447752264200859
CUST00423,151,7,10055.39,1,Low Spenders,-1.2857360768992134,0.15880429547553462
CUST00424,36,7,4692.73,1,Low Spenders,-1.414010931786891,-1.284688208419971
CUST00425,48,13,24053.51,0,Champions,1.9828151691958187,0.4052587607710502
CUST00426,126,4,9353.28,1,Low Spenders,-1.8831419868523687,-0.33246030315049463
CUST00427,20,13,18216.77,0,Champions,1.4361128360211215,-0.21822025003316126
CUST00428,139,13,13733.64,4,Lost Customers,0.4275329876808053,0.673193956861186
CUST00429,259,7,5977.0,3,Lost Customers,-2.202185608840329,0.9672385162805712
CUST00430,37,14,20576.81,0,Champions,1.8408009878976817,0.15769088408833204
CUST00431,64,9,7752.33,1,Low Spenders,-0.7683999225682799,-0.691067786203635
CUST00432,29,12,10582.43,2,Potential Loyalists,0.3224699610022944,-0.6572050187488369
CUST00433,123,9,18279.73,4,Lost Customers,0.1820533439425204,0.5163434643792878
CUST00434,291,5,3853.98,3,Lost Customers,-2.992622883340071,1.015000335149126
CUST00435,78,8,9321.95,1,Low Spenders,-0.8559115368784254,-0.5287330547993447
CUST00436,142,9,9879.2,4,Lost Customers,-0.8532266518441183,0.19731960170104065
CUST00437,2,13,13425.56,2,Potential Loyalists,0.9664582760802345,-0.6814053952430283
CUST00438,61,20,26829.81,0,Champions,3.696158678268313,1.1777477685336455
CUST00439,150,7,6695.46,1,Low Spenders,-1.6637855280432796,-0.05266053386494244
CUST00440,21,8,12077.51,1,Low Spenders,-0.30362146368185083,-0.9192011869649263
CUST00441,24,8,10776.9,1,Low Spenders,-0.464152812769184,-0.968025113592667
CUST00442,7,9,11266.61,2,Potential Loyalists,-0.12979483549735812,-1.0359864231350753
CUST00443,148,6,8538.77,1,Low Spenders,-1.653127651547577,-0.029936245538350368
CUST00444,175,16,18768.58,0,Champions,1.4717734434773408,1.5318569332577923
CUST00445,685,8,16229.29,3,Lost Customers,-2.613185529806237,5.805764633507371
CUST00446,139,15,15434.06,0,Champions,1.0358267511393406,0.9121441486937303
CUST00447,274,6,5432.29,3,Lost Customers,-2.534421427441593,1.0123927536116286
CUST00448,114,13,21191.36,0,Champions,1.3806926910512438,0.8771010460621896
CUST00449,16,14,19975.19,0,Champions,1.860339666519443,-0.08323141006643123
CUST00450,89,10,10163.98,2,Potential Loyalists,-0.3913571235128087,-0.23403759919002656
CUST00451,11,9,7880.48,1,Low Spenders,-0.5317728483473935,-1.200261245357432
CUST00452,61,12,19043.12,0,Champions,1.15092495744718,0.1628122633547477
CUST00453,511,3,3006.61,3,Lost Customers,-4.42557986415475,2.9728309739846175
CUST00454,21,19,19778.13,0,Champions,2.854091392043329,0.29586622489485787
CUST00455,196,9,11265.43,4,Lost Customers,-0.9217614051610814,0.8071809282997945
CUST00456,104,15,22658.87,0,Champions,2.00438557416738,1.0045427355663739
CUST00457,8,12,13201.85,2,Potential Loyalists,0.7084469993481003,-0.7047532801524163
CUST00458,67,12,18486.22,2,Potential Loyalists,1.0624322576429344,0.1878944608387479
CUST00459,75,12,20097.31,0,Champions,1.212199570675872,0.36263636119466836
CUST00460,10,14,19734.02,0,Champions,1.8580407394749172,-0.15622546655178995
CUST00461,32,13,15824.41,2,Potential Loyalists,1.113673350400418,-0.24481376658266912
CUST00462,13,8,9528.9,1,Low Spenders,-0.5600447918553909,-1.1502267792914183
CUST00463,82,11,17438.57,2,Potential Loyalists,0.6729799783210302,0.20285486759586682
CUST00464,28,13,16164.33,2,Potential Loyalists,1.1691023617556,-0.26341711796479494
CUST00465,86,17,20692.2,0,Champions,2.2709091532075285,0.8477939412234812
CUST00466,14,13,11923.24,2,Potential Loyalists,0.7452732913936357,-0.6545656653535402
CUST00467,96,11,18557.51,2,Potential Loyalists,0.7416208098494421,0.40656620950001465
CUST00468,119,12,11403.49,2,Potential Loyalists,0.03881400855457643,0.26981950956364853
CUST00469,53,15,16113.51,0,Champions,1.4734283508473929,0.1142125562131947
CUST00470,88,10,14532.09,2,Potential Loyalists,0.10976608432339327,0.018447804953854348
CUST00471,253,12,21270.94,4,Lost Customers,0.5999695525629444,2.169054615135433
CUST00472,82,10,17284.78,2,Potential Loyalists,0.448060613939892,0.12518910776004663
CUST00473,251,5,9228.89,3,Lost Customers,-2.213568118715804,0.947577894225702
CUST00474,188,5,2457.43,1,Low Spenders,-2.719972311536111,-0.07335711749560592
CUST00475,0,11,18421.32,2,Potential Loyalists,1.1283278397973946,-0.5378578811937806
CUST00476,29,6,7537.41,1,Low Spenders,-1.2684852642518072,-1.2506099303912261
CUST00477,17,16,19596.34,0,Champions,2.2278977911476816,0.0406431027800134
CUST00478,15,4,6952.74,1,Low Spenders,-1.6911926102472097,-1.5591126156663213
CUST00479,12,7,11958.29,1,Low Spenders,-0.48690170561608276,-1.082564795949558
CUST00480,275,8,12402.23,4,Lost Customers,-1.3308356367314487,1.5774493561376703
CUST00481,26,10,12472.25,2,Potential Loyalists,0.13518498918845384,-0.7098741314165429
CUST00482,134,10,17459.96,4,Lost Customers,0.2501311595963182,0.6428402965034329
CUST00483,151,4,6099.3,1,Low Spenders,-2.3580674583267878,-0.2839973018101016
CUST00484,217,6,11261.68,4,Lost Customers,-1.6324401913688789,0.8064609522868846
CUST00485,42,9,15199.05,2,Potential Loyalists,0.17093960980752987,-0.45856332914900777
CUST00486,58,10,11752.91,2,Potential Loyalists,-0.08071684800347295,-0.4409768049412172
CUST00487,11,11,13662.06,2,Potential Loyalists,0.5408099572128793,-0.7163000112829968
CUST00488,22,10,10149.64,2,Potential Loyalists,-0.11228603358076478,-0.8883215590662745
CUST00489,143,15,15900.11,0,Champions,1.0720881021474908,0.9791336328703796
CUST00490,72,2,1584.12,1,Low Spenders,-2.955602013992002,-1.4623847050286747
CUST00491,91,15,13568.96,2,Potential Loyalists,1.0247458087281534,0.33204952389297915
CUST00492,18,7,11945.42,1,Low Spenders,-0.5135033823840822,-1.0248219438205903
CUST00493,12,10,8432.61,2,Potential Loyalists,-0.2657263255522177,-1.0889286970795953
CUST00494,13,10,16475.8,2,Potential Loyalists,0.6451094655817983,-0.5963059582992145
CUST00495,1,15,16371.71,0,Champions,1.720660842823907,-0.37742081272239403
CUST00496,79,9,7476.91,1,Low Spenders,-0.8625766360375527,-0.5613137861113783
CUST00497,197,7,10206.32,4,Lost Customers,-1.4612867737533304,0.6164841456086539
CUST00498,83,9,11242.29,1,Low Spenders,-0.4509703425920743,-0.29625015585862857
CUST00499,7,10,10668.33,2,Potential Loyalists,0.009566045537512257,-1.003470928061935
CUST00500,82,3,3406.48,1,Low Spenders,-2.5827553605553097,-1.1870210866753246
CUST00501,128,7,11932.98,1,Low Spenders,-0.9757734005746922,0.047215358144260006
CUST00502,144,6,8260.65,1,Low Spenders,-1.6680093360682142,-0.08564341655684872
CUST00503,91,7,9053.96,1,Low Spenders,-1.148287406316721,-0.4864711931393202
CUST00504,177,13,11436.03,4,Lost Customers,0.006943325050878651,0.9058558828300874
CUST00505,65,13,16783.28,2,Potential Loyalists,1.0845017884605723,0.13458690525332578
CUST00506,0,10,9840.77,2,Potential Loyalists,-0.05525335808726651,-1.1214212903063445
CUST00507,12,11,15153.9,2,Potential Loyalists,0.7063380378005757,-0.6169853250149928
CUST00508,67,11,12930.91,2,Potential Loyalists,0.22301443039991922,-0.214049701434227
CUST00509,24,12,15898.9,2,Potential Loyalists,0.9482407417733227,-0.38679547906139017
CUST00510,93,12,23832.55,0,Champions,1.561722770957208,0.7624267092693655
CUST00511,239,6,7778.48,3,Lost Customers,-2.1208738773306597,0.8119050603820137
CUST00512,51,10,13998.73,2,Potential Loyalists,0.20410371745275416,-0.37441785194060273
CUST00513,43,14,16331.09,0,Champions,1.332653409508491,-0.03868396319992197
CUST00514,4,8,10552.93,1,Low Spenders,-0.40584075266962,-1.1765227363662454
CUST00515,191,9,9241.61,4,Lost Customers,-1.1310512965638866,0.6369186728952259
CUST00516,352,7,9405.67,3,Lost Customers,-2.2017582125632744,2.080067766562921
CUST00517,114,5,1396.22,1,Low Spenders,-2.5306702056969805,-0.8587576403224522
CUST00518,62,14,12796.12,2,Potential Loyalists,0.8508989289402044,-0.06560559840106593
CUST00519,21,7,10453.04,1,Low Spenders,-0.6958512516773984,-1.0851587166907541
CUST00520,51,7,13059.28,1,Low Spenders,-0.5250426636401642,-0.636116500439968
CUST00521,112,13,20148.85,0,Champions,1.2704717727618513,0.795009149358712
CUST00522,25,8,13054.01,2,Potential Loyalists,-0.20928928439428207,-0.821567011937545
CUST00523,120,8,7229.9,1,Low Spenders,-1.2698742300429695,-0.2447200725501742
CUST00524,101,10,9560.62,1,Low Spenders,-0.5102728324817738,-0.1532291137178682
CUST00525,65,10,17585.44,2,Potential Loyalists,0.553487908571921,-0.022554783636786414
CUST00526,64,7,8064.16,1,Low Spenders,-1.1477720987895537,-0.8092132387583157
CUST00527,119,10,9823.04,4,Lost Customers,-0.5558314891214494,0.03807167557489369
CUST00528,177,13,19575.65,0,Champions,0.9329389666998572,1.3945151805917386
CUST00529,23,8,16529.36,2,Potential Loyalists,0.19445957349509743,-0.6324307315288903
CUST00530,39,9,11854.92,2,Potential Loyalists,-0.1969331922316854,-0.6885847769595641
CUST00531,124,7,10912.63,1,Low Spenders,-1.0750941307880175,-0.05305133660847049
CUST00532,109,9,12083.26,4,Lost Customers,-0.46422755559176143,0.007804348676889367
CUST00533,263,8,15363.01,4,Lost Customers,-0.9437304243782796,1.6381677726252195
CUST00534,5,10,10786.94,2,Potential Loyalists,0.031438770370460084,-1.0158553834085666
CUST00535,89,5,5450.46,1,Low Spenders,-1.9647039642374746,-0.8591773067618622
CUST00536,504,9,12901.91,3,Lost Customers,-2.0259823358022397,3.9092220170673526
CUST00537,46,15,16880.8,0,Champions,1.590045445374109,0.09200846726350509
CUST00538,45,12,19438.13,0,Champions,1.262896295420937,0.03048522490827886
CUST00539,104,12,22122.51,0,Champions,1.321096319474992,0.7670434571032931
CUST00540,47,9,12380.5,2,Potential Loyalists,-0.17065782709881971,-0.5790110975173041
CUST00541,52,9,17328.43,2,Potential Loyalists,0.3712904827193655,-0.23320090017222467
CUST00542,169,7,6989.3,1,Low Spenders,-1.7099593091806315,0.1502791273903559
CUST00543,111,11,21675.34,0,Champions,1.033473752681741,0.7400328106878659
CUST00544,90,11,14536.76,2,Potential Loyalists,0.3093417845615531,0.10666636274017366
CUST00545,5,7,7441.09,1,Low Spenders,-0.9714692742969376,-1.4220214313852586
CUST00546,26,15,24644.45,0,Champions,2.557061020766551,0.36304487433246474
CUST00547,137,9,11138.96,4,Lost Customers,-0.6889633836392575,0.22418594651911167
CUST00548,101,6,5807.96,1,Low Spenders,-1.7668848060738662,-0.6522508905362617
CUST00549,59,10,13800.47,2,Potential Loyalists,0.14803215665404118,-0.308299658883677
CUST00550,26,10,14674.64,2,Potential Loyalists,0.3857376613293269,-0.5776544023877574
CUST00551,5,9,9990.11,1,Low Spenders,-0.26663538961611893,-1.132125829314824
CUST00552,82,15,14057.21,2,Potential Loyalists,1.1179973777884529,0.2735881980964256
CUST00553,38,12,15346.53,2,Potential Loyalists,0.8267466805371644,-0.2834206603539055
CUST00554,65,7,8293.56,1,Low Spenders,-1.1258642287084086,-0.7856887053311347
CUST00555,49,12,11683.75,2,Potential Loyalists,0.3639687368140791,-0.3960359893381936
