customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
CUST01620,209,3,8499.59,1,1,1,3,Lost
CUST02700,209,10,19722.33,1,3,5,9,Potential Loyalists
CUST00905,209,6,9693.97,1,1,2,4,Lost
CUST01807,208,8,10312.81,1,2,2,5,Lost
CUST01651,208,7,8678.39,1,1,1,3,Lost
CUST01122,208,8,11474.07,1,2,2,5,Lost
CUST01181,208,5,6816.61,1,1,1,3,Lost
CUST01441,208,7,6932.67,1,2,1,4,Lost
CUST03976,208,13,21027.1,1,5,5,11,Loyal Customers
CUST04386,208,14,24581.9,1,5,5,11,Loyal Customers
CUST00616,208,11,15044.94,1,4,4,9,Potential Loyalists
CUST04161,208,13,15955.54,1,5,4,10,Loyal Customers
CUST01525,208,9,11880.89,1,3,2,6,Lost
CUST04472,207,9,13669.43,1,2,3,6,Lost
CUST03037,207,8,7274.18,1,2,1,4,Lost
CUST01096,207,13,17510.88,1,5,4,10,Loyal Customers
CUST00834,207,3,1919.22,1,1,1,3,Lost
CUST01428,207,7,9139.43,1,1,2,4,Lost
CUST03085,206,6,6214.61,1,1,1,3,Lost
CUST03833,206,8,5680.1,1,2,1,4,Lost
CUST00237,206,9,15113.5,1,3,4,8,Potential Loyalists
CUST00342,206,8,5994.3,1,2,1,4,Lost
CUST01969,206,11,18816.21,1,4,5,10,Loyal Customers
CUST02560,206,7,5811.98,1,1,1,3,Lost
CUST03415,206,6,3798.87,1,1,1,3,Lost
CUST01320,205,9,15117.86,1,3,4,8,Potential Loyalists
CUST00763,205,4,7984.66,1,1,1,3,Lost
CUST00557,205,9,13771.46,1,2,3,6,Lost
CUST04810,204,5,5778.1,1,1,1,3,Lost
CUST02490,204,9,10449.68,1,3,2,6,Lost
CUST00126,204,5,6780.69,1,1,1,3,Lost
CUST01847,204,8,11624.69,1,2,2,5,Lost
CUST00701,204,6,16359.65,1,1,4,6,Lost
CUST04402,204,7,9371.63,1,1,2,4,Lost
CUST02739,204,15,13893.55,1,5,3,9,Potential Loyalists
CUST02864,203,8,6514.13,1,2,1,4,Lost
CUST03969,203,13,23845.66,1,5,5,11,Loyal Customers
CUST02551,203,8,12898.43,1,2,3,6,Lost
CUST00672,203,6,11253.03,1,1,2,4,Lost
CUST01624,203,8,18739.58,1,2,5,8,Potential Loyalists
CUST04668,203,10,12641.06,1,3,3,7,Potential Loyalists
CUST02460,203,10,18622.42,1,3,5,9,Potential Loyalists
CUST03218,203,9,19850.32,1,2,5,8,Potential Loyalists
CUST00243,202,11,18364.59,1,4,5,10,Loyal Customers
CUST02439,202,12,23788.83,1,4,5,10,Loyal Customers
CUST01333,202,9,13125.58,1,2,3,6,Lost
CUST02365,202,3,4855.64,1,1,1,3,Lost
CUST03243,202,8,9697.27,1,2,2,5,Lost
CUST03133,202,12,26105.2,1,4,5,10,Loyal Customers
CUST04946,202,11,11406.34,1,4,2,7,Potential Loyalists
CUST00634,202,9,11831.96,1,3,2,6,Lost
CUST03444,201,3,5941.35,1,1,1,3,Lost
CUST04986,200,7,10505.08,1,1,2,4,Lost
CUST01460,200,10,16672.62,1,3,4,8,Potential Loyalists
CUST02796,200,7,11705.88,1,1,2,4,Lost
CUST02339,200,10,11638.74,1,3,2,6,Lost
CUST00973,200,9,6244.97,1,2,1,4,Lost
CUST00004,199,8,15770.68,1,2,4,7,Potential Loyalists
CUST02785,199,7,7688.0,1,1,1,3,Lost
CUST00242,199,8,10180.62,1,2,2,5,Lost
CUST00961,199,11,7953.24,1,4,1,6,Lost
CUST02591,199,12,23391.36,1,4,5,10,Loyal Customers
CUST02696,199,10,11236.74,1,3,2,6,Lost
CUST03663,198,9,9976.18,1,2,2,5,Lost
CUST03820,198,10,15488.03,1,3,4,8,Potential Loyalists
CUST02758,198,12,14532.37,1,4,3,8,Potential Loyalists
CUST04981,198,10,16050.87,1,3,4,8,Potential Loyalists
CUST00096,198,12,16977.42,1,4,4,9,Potential Loyalists
CUST03737,198,9,16587.52,1,3,4,8,Potential Loyalists
CUST01849,197,7,14714.64,1,2,4,7,Potential Loyalists
CUST01162,197,11,18210.81,1,4,5,10,Loyal Customers
CUST00497,197,7,10206.32,1,2,2,5,Lost
CUST03245,197,8,11829.18,1,2,2,5,Lost
CUST00059,197,12,21058.68,1,4,5,10,Loyal Customers
CUST00135,197,11,20978.6,1,4,5,10,Loyal Customers
CUST00455,196,9,11265.43,1,3,2,6,Lost
CUST04233,196,11,13511.81,1,4,3,8,Potential Loyalists
CUST02528,196,9,15376.32,1,3,4,8,Potential Loyalists
CUST04495,196,10,11692.28,1,3,2,6,Lost
CUST03581,196,10,11642.62,1,3,2,6,Lost
CUST02078,196,4,3012.88,1,1,1,3,Lost
CUST04857,196,10,11920.24,1,3,3,7,Potential Loyalists
CUST04081,196,13,16041.04,1,5,4,10,Loyal Customers
CUST01156,196,11,17005.12,1,4,4,9,Potential Loyalists
CUST02087,195,7,9140.03,1,1,2,4,Lost
CUST02320,195,9,14130.21,1,2,3,6,Lost
CUST03451,195,8,12843.01,1,2,3,6,Lost
CUST02915,195,13,15792.7,1,5,4,10,Loyal Customers
CUST04535,195,6,3024.43,1,1,1,3,Lost
CUST01631,195,7,10165.77,1,2,2,5,Lost
CUST01910,195,11,20723.21,1,4,5,10,Loyal Customers
CUST00245,195,7,8630.09,1,1,1,3,Lost
CUST01521,194,5,3494.49,1,1,1,3,Lost
CUST02652,194,13,17581.98,1,5,4,10,Loyal Customers
CUST01391,194,2,3379.7,1,1,1,3,Lost
CUST02166,194,4,8977.27,1,1,2,4,Lost
CUST04806,194,7,4700.36,1,1,1,3,Lost
CUST03609,194,8,13875.61,1,2,3,6,Lost
CUST00175,193,12,25211.09,1,4,5,10,Loyal Customers
CUST03184,193,9,17133.17,1,2,4,7,Potential Loyalists
CUST00259,193,12,18156.98,1,4,4,9,Potential Loyalists
CUST02181,192,8,11752.0,1,2,2,5,Lost
CUST04383,192,11,13966.8,1,4,3,8,Potential Loyalists
CUST02095,192,10,12183.65,1,3,3,7,Potential Loyalists
CUST02667,191,9,16353.69,1,3,4,8,Potential Loyalists
CUST04419,191,8,10208.29,1,2,2,5,Lost
CUST04171,191,7,8614.0,1,1,1,3,Lost
CUST01913,191,7,12775.35,1,1,3,5,Lost
CUST03485,191,6,7349.02,1,1,1,3,Lost
CUST04882,191,12,26871.23,1,4,5,10,Loyal Customers
CUST00515,191,9,9241.61,1,2,2,5,Lost
CUST02114,190,8,15633.05,1,2,4,7,Potential Loyalists
CUST01841,190,12,13896.3,1,4,3,8,Potential Loyalists
CUST03229,190,14,19471.24,1,5,5,11,Loyal Customers
CUST02833,190,8,17200.91,1,2,4,7,Potential Loyalists
CUST03056,189,6,9223.48,1,1,2,4,Lost
CUST03962,189,6,9312.09,1,1,2,4,Lost
CUST04451,189,7,8078.07,1,1,1,3,Lost
CUST01923,189,10,10494.78,1,3,2,6,Lost
CUST01517,189,7,10151.87,1,2,2,5,Lost
CUST02177,189,10,15906.37,1,3,4,8,Potential Loyalists
CUST03391,189,12,14735.09,1,4,4,9,Potential Loyalists
CUST04201,188,13,20046.31,1,4,5,10,Loyal Customers
CUST04351,188,7,6835.96,1,1,1,3,Lost
CUST00225,188,10,14083.98,1,3,3,7,Potential Loyalists
CUST02411,188,14,21568.06,1,5,5,11,Loyal Customers
CUST00690,188,5,8066.72,1,1,1,3,Lost
CUST01919,188,5,2755.99,1,1,1,3,Lost
CUST00474,188,5,2457.43,1,1,1,3,Lost
CUST02345,188,8,7363.33,1,2,1,4,Lost
CUST04107,188,13,21063.47,1,5,5,11,Loyal Customers
CUST02395,188,9,7291.57,1,2,1,4,Lost
CUST01820,187,12,17804.97,1,4,4,9,Potential Loyalists
CUST03882,187,11,13358.63,1,4,3,8,Potential Loyalists
CUST01857,187,8,10496.91,1,2,2,5,Lost
CUST02559,186,8,6660.07,1,2,1,4,Lost
CUST02772,186,15,20611.62,1,5,5,11,Loyal Customers
CUST04385,186,12,11288.58,1,4,2,7,Potential Loyalists
CUST04154,186,7,5496.7,1,1,1,3,Lost
CUST00683,186,10,13735.95,1,3,3,7,Potential Loyalists
CUST00216,186,10,9121.31,1,3,2,6,Lost
CUST04496,186,6,6407.01,1,1,1,3,Lost
CUST04956,186,15,20065.9,1,5,5,11,Loyal Customers
CUST04273,186,7,13183.12,1,1,3,5,Lost
CUST03857,186,14,16676.68,1,5,4,10,Loyal Customers
CUST04364,185,9,9186.88,1,2,2,5,Lost
CUST00115,185,11,12198.77,1,4,3,8,Potential Loyalists
CUST01772,185,5,6179.31,1,1,1,3,Lost
CUST01933,185,8,16276.58,1,2,4,7,Potential Loyalists
CUST03678,185,9,8242.72,1,2,1,4,Lost
CUST03272,185,3,6515.06,1,1,1,3,Lost
CUST00568,184,8,8005.34,1,2,1,4,Lost
CUST02444,184,9,11413.97,1,3,2,6,Lost
CUST04445,184,6,8956.37,1,1,2,4,Lost
CUST04076,184,11,14151.67,1,4,3,8,Potential Loyalists
CUST04279,183,12,21209.02,1,4,5,10,Loyal Customers
CUST03590,183,7,9927.05,1,1,2,4,Lost
CUST01834,182,14,23162.23,1,5,5,11,Loyal Customers
CUST04309,182,8,14323.99,1,2,3,6,Lost
CUST00339,182,6,3261.36,1,1,1,3,Lost
CUST03131,182,7,9169.11,1,1,2,4,Lost
CUST04613,182,11,12493.92,1,4,3,8,Potential Loyalists
CUST02303,182,9,11842.4,1,3,2,6,Lost
CUST03633,181,11,8526.47,1,4,1,6,Lost
CUST04772,181,11,6563.26,1,4,1,6,Lost
CUST03824,181,7,7775.26,1,1,1,3,Lost
CUST04844,181,8,11787.35,1,2,2,5,Lost
CUST01188,181,6,6667.09,1,1,1,3,Lost
CUST01132,180,7,6429.22,1,1,1,3,Lost
CUST03382,180,10,13654.5,1,3,3,7,Potential Loyalists
CUST01057,180,11,9546.08,1,3,2,6,Lost
CUST04235,180,9,11779.55,1,3,2,6,Lost
CUST02487,180,9,17810.47,1,2,4,7,Potential Loyalists
CUST01081,180,2,2556.62,1,1,1,3,Lost
CUST00848,180,12,14702.56,1,4,4,9,Potential Loyalists
CUST02548,179,4,3033.73,1,1,1,3,Lost
CUST04654,179,6,14676.64,1,1,4,6,Lost
CUST00281,179,7,10708.49,1,2,2,5,Lost
CUST02530,179,8,16480.99,1,2,4,7,Potential Loyalists
CUST03121,179,9,15174.21,1,3,4,8,Potential Loyalists
CUST04293,179,15,18255.23,1,5,5,11,Loyal Customers
CUST03574,178,11,8528.03,1,4,1,6,Lost
CUST04887,178,3,1333.96,1,1,1,3,Lost
CUST04534,178,6,5489.03,1,1,1,3,Lost
CUST01125,178,8,11630.7,1,2,2,5,Lost
CUST02346,178,6,4117.05,1,1,1,3,Lost
CUST03449,178,8,11819.74,1,2,2,5,Lost
CUST03154,178,8,6425.68,1,2,1,4,Lost
CUST03990,178,8,8647.47,1,2,1,4,Lost
CUST04717,177,4,2498.37,1,1,1,3,Lost
CUST02838,177,10,17092.74,1,3,4,8,Potential Loyalists
CUST03262,177,10,18839.51,1,3,5,9,Potential Loyalists
CUST00721,177,4,7851.35,1,1,1,3,Lost
CUST00504,177,13,11436.03,1,4,2,7,Potential Loyalists
CUST02615,177,11,15678.57,1,4,4,9,Potential Loyalists
CUST00125,177,8,12460.89,1,2,3,6,Lost
CUST00528,177,13,19575.65,1,5,5,11,Loyal Customers
CUST03275,177,8,12047.02,1,2,3,6,Lost
CUST01020,177,7,13717.22,1,1,3,5,Lost
CUST01660,176,12,15271.74,1,4,4,9,Potential Loyalists
CUST03925,176,9,15016.86,1,3,4,8,Potential Loyalists
CUST00246,176,8,6486.64,1,2,1,4,Lost
CUST00752,176,5,9671.92,1,1,2,4,Lost
CUST02535,176,6,4963.3,1,1,1,3,Lost
CUST01560,176,9,8626.24,1,2,1,4,Lost
CUST00038,176,15,25383.6,1,5,5,11,Loyal Customers
CUST00638,176,6,7704.38,1,1,1,3,Lost
CUST00444,175,16,18768.58,1,5,5,11,Loyal Customers
CUST00864,175,8,14044.45,1,2,3,6,Lost
CUST02974,175,9,9474.66,1,2,2,5,Lost
CUST02747,175,10,24233.54,1,3,5,9,Potential Loyalists
CUST03753,175,15,18063.83,1,5,4,10,Loyal Customers
CUST01638,175,7,7192.21,1,2,1,4,Lost
CUST01177,175,13,16507.58,1,5,4,10,Loyal Customers
CUST03612,175,8,8438.28,1,2,1,4,Lost
CUST01187,175,6,6297.8,1,1,1,3,Lost
CUST03362,175,7,10477.69,1,1,2,4,Lost
CUST04227,174,12,14512.42,1,4,3,8,Potential Loyalists
CUST03806,174,8,7647.91,1,2,1,4,Lost
CUST03710,174,12,19126.24,1,4,5,10,Loyal Customers
CUST01584,174,9,9075.63,1,2,2,5,Lost
CUST00816,174,8,8145.13,1,2,1,4,Lost
CUST04370,173,11,13861.9,1,4,3,8,Potential Loyalists
CUST02358,173,11,9765.96,1,3,2,6,Lost
CUST04925,173,11,14151.0,1,4,3,8,Potential Loyalists
CUST02743,173,7,8603.54,1,1,1,3,Lost
CUST02141,173,11,18978.39,1,4,5,10,Loyal Customers
CUST01432,173,9,8352.07,1,2,1,4,Lost
CUST04875,173,9,12475.84,1,3,3,7,Potential Loyalists
CUST03021,172,12,13293.33,1,4,3,8,Potential Loyalists
CUST01452,172,11,15117.83,1,4,4,9,Potential Loyalists
CUST01619,172,6,12839.87,1,1,3,5,Lost
CUST04812,172,6,6043.87,1,1,1,3,Lost
CUST04363,172,9,16398.08,1,3,4,8,Potential Loyalists
CUST04934,172,11,12198.07,1,4,3,8,Potential Loyalists
CUST02762,172,8,16190.98,1,2,4,7,Potential Loyalists
CUST03668,172,11,14904.37,1,4,4,9,Potential Loyalists
CUST03079,172,15,26867.64,1,5,5,11,Loyal Customers
CUST02259,172,6,7879.73,1,1,1,3,Lost
CUST04653,171,10,16986.29,1,3,4,8,Potential Loyalists
CUST02767,171,9,10006.92,1,2,2,5,Lost
CUST04853,171,5,5905.44,1,1,1,3,Lost
CUST02454,171,5,10672.24,1,1,2,4,Lost
CUST01258,171,14,13361.11,1,5,3,9,Potential Loyalists
CUST00668,171,8,6609.8,1,2,1,4,Lost
CUST01480,171,10,16280.53,1,3,4,8,Potential Loyalists
CUST00808,170,13,23918.24,1,5,5,11,Loyal Customers
CUST01927,170,12,21094.78,1,4,5,10,Loyal Customers
CUST01182,170,8,9397.17,1,2,2,5,Lost
CUST03319,170,3,4838.27,1,1,1,3,Lost
CUST00601,170,9,19510.32,1,2,5,8,Potential Loyalists
CUST00145,170,5,6940.63,1,1,1,3,Lost
CUST01610,170,6,6931.51,1,1,1,3,Lost
CUST01957,170,8,14190.07,1,2,3,6,Lost
CUST01579,170,15,24604.95,1,5,5,11,Loyal Customers
CUST03359,170,7,9392.18,1,1,2,4,Lost
CUST02170,170,10,12404.39,1,3,3,7,Potential Loyalists
CUST01611,170,9,12167.69,1,3,3,7,Potential Loyalists
CUST04881,170,10,17972.05,1,3,4,8,Potential Loyalists
CUST00788,169,9,11904.39,1,3,3,7,Potential Loyalists
CUST00280,169,4,6682.2,1,1,1,3,Lost
CUST00150,169,11,15442.41,1,4,4,9,Potential Loyalists
CUST03432,169,8,12069.42,1,2,3,6,Lost
CUST01440,169,9,14042.5,1,2,3,6,Lost
CUST04020,169,16,26616.15,1,5,5,11,Loyal Customers
CUST01714,169,10,17004.64,1,3,4,8,Potential Loyalists
CUST02488,169,9,14001.91,1,2,3,6,Lost
CUST00542,169,7,6989.3,1,2,1,4,Lost
CUST04578,169,8,15579.95,1,2,4,7,Potential Loyalists
CUST04886,169,6,5878.83,1,1,1,3,Lost
CUST00014,169,5,6360.52,1,1,1,3,Lost
CUST04208,169,4,2250.57,1,1,1,3,Lost
CUST02267,169,15,17138.53,1,5,4,10,Loyal Customers
CUST03604,168,10,20629.13,1,3,5,9,Potential Loyalists
CUST02374,168,6,9927.49,1,1,2,4,Lost
CUST03544,168,11,13102.9,1,4,3,8,Potential Loyalists
CUST00298,168,12,17185.72,1,4,4,9,Potential Loyalists
CUST02429,168,8,13835.4,1,2,3,6,Lost
CUST04705,168,8,9242.19,1,2,2,5,Lost
CUST00904,168,7,4741.75,1,1,1,3,Lost
CUST01830,168,14,17991.67,1,5,4,10,Loyal Customers
CUST03071,168,11,19306.27,1,4,5,10,Loyal Customers
CUST03417,167,10,19288.83,1,3,5,9,Potential Loyalists
CUST04758,167,11,18651.18,1,4,5,10,Loyal Customers
CUST00977,167,6,6890.97,1,1,1,3,Lost
CUST00235,167,8,10679.54,1,2,2,5,Lost
CUST01885,167,13,25782.04,1,5,5,11,Loyal Customers
CUST04256,166,7,16317.56,1,1,4,6,Lost
CUST01284,166,7,13902.83,1,1,3,5,Lost
CUST04634,166,12,13100.05,1,4,3,8,Potential Loyalists
CUST04760,166,9,13909.83,1,2,3,6,Lost
CUST01305,166,12,13527.6,1,4,3,8,Potential Loyalists
CUST02784,166,15,19829.73,1,5,5,11,Loyal Customers
CUST03491,166,9,5665.71,1,2,1,4,Lost
CUST00730,166,11,10490.73,1,4,2,7,Potential Loyalists
CUST04819,166,4,8526.96,1,1,1,3,Lost
CUST04346,166,10,15203.0,1,3,4,8,Potential Loyalists
CUST02822,166,6,13018.22,1,1,3,5,Lost
CUST01496,166,9,10608.99,1,3,2,6,Lost
CUST01388,166,10,17385.43,1,3,4,8,Potential Loyalists
CUST04749,166,13,15622.66,1,5,4,10,Loyal Customers
CUST04832,165,10,19592.83,1,3,5,9,Potential Loyalists
CUST03033,165,5,10391.7,1,1,2,4,Lost
CUST04184,165,13,18381.64,1,5,5,11,Loyal Customers
CUST00912,165,8,12360.85,1,2,3,6,Lost
CUST03473,165,11,16175.07,1,3,4,8,Potential Loyalists
CUST03784,165,9,9868.02,1,2,2,5,Lost
CUST02079,165,10,15887.58,1,3,4,8,Potential Loyalists
CUST01761,165,7,5457.82,1,1,1,3,Lost
CUST02858,164,10,13493.48,1,3,3,7,Potential Loyalists
CUST03646,164,8,16078.98,1,2,4,7,Potential Loyalists
CUST01985,164,7,10664.56,1,1,2,4,Lost
CUST01306,164,5,9938.36,1,1,2,4,Lost
CUST03129,164,13,15016.88,1,5,4,10,Loyal Customers
CUST01203,164,9,9454.83,1,2,2,5,Lost
CUST04052,164,5,6783.27,1,1,1,3,Lost
CUST01961,164,11,16266.77,1,3,4,8,Potential Loyalists
CUST04047,164,14,21653.7,1,5,5,11,Loyal Customers
CUST02350,163,11,9510.99,1,4,2,7,Potential Loyalists
CUST00571,163,10,9020.65,1,3,2,6,Lost
CUST00742,163,5,6818.91,1,1,1,3,Lost
CUST02133,163,11,16198.3,1,3,4,8,Potential Loyalists
CUST02797,163,7,11167.52,1,1,2,4,Lost
CUST01493,163,6,5153.21,1,1,1,3,Lost
CUST02152,163,11,14101.63,1,4,3,8,Potential Loyalists
CUST04916,163,11,21001.55,1,4,5,10,Loyal Customers
CUST01740,163,8,13851.33,1,2,3,6,Lost
CUST01889,162,8,11501.87,1,2,2,5,Lost
CUST00751,162,10,19987.39,1,3,5,9,Potential Loyalists
CUST03031,162,9,8110.07,1,2,1,4,Lost
CUST03856,162,5,7685.81,1,1,1,3,Lost
CUST00073,162,12,21021.71,1,4,5,10,Loyal Customers
CUST04313,162,8,12421.23,1,2,3,6,Lost
CUST03922,162,9,8737.64,1,2,1,4,Lost
CUST03427,162,13,17298.75,1,4,4,9,Potential Loyalists
CUST00792,162,9,8159.63,1,2,1,4,Lost
CUST02792,162,10,16738.97,1,3,4,8,Potential Loyalists
CUST01340,162,7,7360.73,1,2,1,4,Lost
CUST02349,162,8,9966.93,1,2,2,5,Lost
CUST02654,161,10,8414.76,1,3,1,5,Lost
CUST03721,161,8,10119.38,1,2,2,5,Lost
CUST00698,161,8,13146.68,1,2,3,6,Lost
CUST04071,161,8,9246.91,1,2,2,5,Lost
CUST01887,161,7,6728.11,1,1,1,3,Lost
CUST03049,161,4,3804.87,1,1,1,3,Lost
CUST03915,160,11,24944.13,1,4,5,10,Loyal Customers
CUST03119,160,4,6353.41,1,1,1,3,Lost
CUST04001,160,13,17479.8,1,5,4,10,Loyal Customers
CUST03318,160,13,18081.71,1,5,4,10,Loyal Customers
CUST00136,160,13,21236.13,1,5,5,11,Loyal Customers
CUST01245,160,6,5897.23,1,1,1,3,Lost
CUST01686,160,13,15192.82,1,4,4,9,Potential Loyalists
CUST01609,160,12,20382.86,1,4,5,10,Loyal Customers
CUST03578,160,12,20156.96,1,4,5,10,Loyal Customers
CUST00103,160,12,11768.72,1,4,2,7,Potential Loyalists
CUST00863,160,7,10038.32,1,2,2,5,Lost
CUST02854,160,10,14925.66,1,3,4,8,Potential Loyalists
CUST00283,160,9,12933.43,1,2,3,6,Lost
CUST00003,160,9,12647.02,1,3,3,7,Potential Loyalists
CUST04677,160,9,16339.6,1,3,4,8,Potential Loyalists
CUST03902,160,9,9609.42,1,2,2,5,Lost
CUST03043,159,4,8700.8,1,1,1,3,Lost
CUST04318,159,10,18332.48,1,3,5,9,Potential Loyalists
CUST04479,159,9,15060.78,1,3,4,8,Potential Loyalists
CUST02502,159,4,8149.8,1,1,1,3,Lost
CUST00239,159,10,14197.63,1,3,3,7,Potential Loyalists
CUST01906,159,11,18657.69,1,4,5,10,Loyal Customers
CUST05000,159,14,12060.05,1,5,3,9,Potential Loyalists
CUST04266,159,19,28688.5,1,5,5,11,Loyal Customers
CUST02753,159,11,10361.18,1,4,2,7,Potential Loyalists
CUST00110,159,5,4839.57,1,1,1,3,Lost
CUST03904,159,8,10663.98,1,2,2,5,Lost
CUST03302,159,6,6514.77,1,1,1,3,Lost
CUST01625,159,8,12222.82,1,2,3,6,Lost
CUST00956,158,7,10011.49,1,2,2,5,Lost
CUST00060,158,13,20548.84,1,5,5,11,Loyal Customers
CUST04926,158,4,4494.39,1,1,1,3,Lost
CUST03325,158,6,6723.18,1,1,1,3,Lost
CUST03531,158,9,13466.61,1,2,3,6,Lost
CUST01768,158,6,4187.69,1,1,1,3,Lost
CUST04922,158,6,8140.65,1,1,1,3,Lost
CUST03481,158,10,13261.38,1,3,3,7,Potential Loyalists
CUST02120,158,8,10830.54,1,2,2,5,Lost
CUST01653,158,15,18445.51,1,5,5,11,Loyal Customers
CUST04839,158,5,6729.21,1,1,1,3,Lost
CUST04963,157,6,9130.46,1,1,2,4,Lost
CUST03647,157,9,13348.28,1,2,3,6,Lost
CUST03792,157,8,13143.17,1,2,3,6,Lost
CUST01144,157,13,25828.58,1,5,5,11,Loyal Customers
CUST02080,157,8,15467.41,1,2,4,7,Potential Loyalists
CUST04022,157,10,14088.72,1,3,3,7,Potential Loyalists
CUST01352,157,7,10903.5,1,1,2,4,Lost
CUST01363,157,10,8826.81,1,3,2,6,Lost
CUST04518,157,14,19453.3,1,5,5,11,Loyal Customers
CUST02583,157,8,18236.72,1,2,5,8,Potential Loyalists
CUST03822,157,12,19037.06,1,4,5,10,Loyal Customers
CUST03850,157,10,10978.68,1,3,2,6,Lost
CUST02139,156,10,10266.86,1,3,2,6,Lost
CUST01991,156,10,10732.9,1,3,2,6,Lost
CUST00953,156,12,11261.81,1,4,2,7,Potential Loyalists
CUST02965,156,8,14479.22,1,2,3,6,Lost
CUST00688,156,5,2564.93,1,1,1,3,Lost
CUST02816,156,14,16460.72,1,5,4,10,Loyal Customers
CUST00032,156,9,12575.14,1,3,3,7,Potential Loyalists
CUST04155,156,11,13043.19,1,4,3,8,Potential Loyalists
CUST04407,156,8,13434.02,1,2,3,6,Lost
CUST02985,156,8,7069.94,1,2,1,4,Lost
CUST00876,156,10,15261.79,1,3,4,8,Potential Loyalists
CUST04928,156,8,5659.27,1,2,1,4,Lost
CUST03162,156,4,5660.8,1,1,1,3,Lost
CUST03096,156,10,16381.34,1,3,4,8,Potential Loyalists
CUST01510,155,11,14269.98,1,4,3,8,Potential Loyalists
CUST03542,155,14,19537.81,1,5,5,11,Loyal Customers
CUST02830,155,7,6494.54,1,1,1,3,Lost
CUST04674,155,8,13537.47,1,2,3,6,Lost
CUST02400,155,8,9888.03,1,2,2,5,Lost
CUST01386,155,14,13604.66,1,5,3,9,Potential Loyalists
CUST04080,155,13,11664.66,1,5,2,8,Potential Loyalists
CUST01034,154,9,12863.92,1,2,3,6,Lost
CUST03464,154,6,6764.99,1,1,1,3,Lost
CUST02870,154,10,12708.13,1,3,3,7,Potential Loyalists
CUST03130,154,12,15527.33,1,4,4,9,Potential Loyalists
CUST03775,154,5,4000.06,1,1,1,3,Lost
CUST00392,154,8,12820.12,1,2,3,6,Lost
CUST02851,154,7,11206.56,1,1,2,4,Lost
CUST00684,154,8,13335.49,1,2,3,6,Lost
CUST04050,153,7,7857.37,1,1,1,3,Lost
CUST02086,153,8,10559.33,1,2,2,5,Lost
CUST01934,153,4,6718.61,1,1,1,3,Lost
CUST02597,153,19,24771.04,1,5,5,11,Loyal Customers
CUST04331,153,6,5911.38,1,1,1,3,Lost
CUST00031,153,8,7670.37,1,2,1,4,Lost
CUST04413,153,9,17697.07,1,2,4,7,Potential Loyalists
CUST00818,153,14,15621.93,1,5,4,10,Loyal Customers
CUST02421,152,7,7783.87,1,1,1,3,Lost
CUST01416,152,8,6096.46,1,2,1,4,Lost
CUST04285,152,16,21208.0,1,5,5,11,Loyal Customers
CUST04499,152,7,10394.8,1,1,2,4,Lost
CUST03257,152,14,16431.76,1,5,4,10,Loyal Customers
CUST00483,151,4,6099.3,1,1,1,3,Lost
CUST04572,151,7,17635.9,1,1,4,6,Lost
CUST01508,151,13,22127.47,1,5,5,11,Loyal Customers
CUST01641,151,11,12934.49,1,4,3,8,Potential Loyalists
CUST00423,151,7,10055.39,1,2,2,5,Lost
CUST00271,151,10,18988.35,1,3,5,9,Potential Loyalists
CUST01580,151,13,13104.0,1,5,3,9,Potential Loyalists
CUST02841,151,6,11166.95,1,1,2,4,Lost
CUST01565,150,11,17349.51,1,4,4,9,Potential Loyalists
CUST02542,150,6,5344.23,1,1,1,3,Lost
CUST01678,150,4,6424.3,1,1,1,3,Lost
CUST03416,150,6,8061.32,1,1,1,3,Lost
CUST00439,150,7,6695.46,1,1,1,3,Lost
CUST02609,150,11,11097.45,1,4,2,7,Potential Loyalists
CUST01453,149,9,11616.42,1,3,2,6,Lost
CUST04632,149,13,20795.46,1,5,5,11,Loyal Customers
CUST02711,149,8,12381.91,1,2,3,6,Lost
CUST00347,149,12,15601.89,1,4,4,9,Potential Loyalists
CUST00789,149,14,13622.03,1,5,3,9,Potential Loyalists
CUST02229,149,11,13533.0,1,4,3,8,Potential Loyalists
CUST04621,149,13,22482.86,1,5,5,11,Loyal Customers
CUST01091,149,9,8647.77,1,2,1,4,Lost
CUST00566,149,6,5864.59,1,1,1,3,Lost
CUST02369,149,10,8703.54,1,3,1,5,Lost
CUST01936,149,8,11371.93,1,2,2,5,Lost
CUST04538,149,6,11629.01,1,1,2,4,Lost
CUST02009,149,8,19737.02,1,2,5,8,Potential Loyalists
CUST04645,149,8,12594.08,1,2,3,6,Lost
CUST00772,149,4,4092.41,1,1,1,3,Lost
CUST01996,149,7,8152.23,1,1,1,3,Lost
CUST04024,148,15,22820.03,1,5,5,11,Loyal Customers
CUST04978,148,12,14250.87,1,4,3,8,Potential Loyalists
CUST04739,148,7,6550.6,1,1,1,3,Lost
CUST00443,148,6,8538.77,1,1,1,3,Lost
CUST04502,148,9,19061.96,1,2,5,8,Potential Loyalists
CUST04879,148,16,22834.29,1,5,5,11,Loyal Customers
CUST01167,148,10,16863.02,1,3,4,8,Potential Loyalists
CUST03555,148,14,19680.5,1,5,5,11,Loyal Customers
CUST03972,148,10,14011.16,1,3,3,7,Potential Loyalists
CUST01562,148,9,11965.94,1,3,3,7,Potential Loyalists
CUST00344,148,9,10166.41,1,2,2,5,Lost
