customer_id,cluster,cluster_name,recency,frequency,monetary
CUST00578,2,Potential Loyalists,73,10,12627.84
CUST00579,2,Potential Loyalists,100,8,15372.78
CUST00580,2,Potential Loyalists,15,10,14185.43
CUST00581,2,Potential Loyalists,24,12,11255.92
CUST00582,2,Potential Loyalists,131,12,18132.6
CUST00583,1,Low Spenders,37,6,14922.52
CUST00584,1,Low Spenders,73,8,10212.47
CUST00585,0,Champions,29,13,20228.2
CUST00586,2,Potential Loyalists,13,12,18872.21
CUST00587,1,Low Spenders,5,9,6965.16
CUST00588,0,Champions,30,20,34524.8
CUST00589,1,Low Spenders,50,7,8938.16
CUST00590,2,Potential Loyalists,34,10,8992.43
CUST00591,2,Potential Loyalists,51,10,13993.06
CUST00592,2,Potential Loyalists,35,9,11639.24
CUST00593,1,Low Spenders,80,8,12108.69
CUST00594,3,Lost Customers,297,4,5919.84
CUST00595,1,Low Spenders,85,4,5736.47
CUST00596,0,Champions,114,16,19092.68
CUST00597,2,Potential Loyalists,73,11,10150.15
CUST00598,4,Lost Customers,127,8,14060.27
CUST00599,4,Lost Customers,140,8,12554.04
CUST00600,1,Low Spenders,6,8,10357.68
CUST00601,4,Lost Customers,170,9,19510.32
CUST00602,2,Potential Loyalists,36,7,15316.87
CUST00603,1,Low Spenders,104,8,11837.62
CUST00604,3,Lost Customers,297,5,4063.25
CUST00605,2,Potential Loyalists,43,9,14602.68
CUST00606,0,Champions,60,15,22590.08
CUST00607,1,Low Spenders,100,7,7002.77
CUST00608,1,Low Spenders,121,5,2303.76
CUST00609,2,Potential Loyalists,21,12,15822.47
CUST00610,0,Champions,32,15,25092.87
CUST00611,2,Potential Loyalists,7,8,14998.32
CUST00612,2,Potential Loyalists,56,11,12109.82
CUST00613,1,Low Spenders,122,6,13229.27
CUST00614,1,Low Spenders,24,9,8166.5
CUST00615,0,Champions,28,12,20466.86
CUST00616,4,Lost Customers,208,11,15044.94
CUST00617,2,Potential Loyalists,15,12,12783.16
CUST00618,2,Potential Loyalists,7,13,14548.29
CUST00619,1,Low Spenders,11,8,8584.86
CUST00620,1,Low Spenders,89,5,8041.69
CUST00621,2,Potential Loyalists,60,7,15287.87
CUST00622,1,Low Spenders,95,9,9956.38
CUST00623,2,Potential Loyalists,8,11,18460.05
CUST00624,1,Low Spenders,17,7,11003.01
CUST00625,2,Potential Loyalists,1,9,13775.79
CUST00626,2,Potential Loyalists,25,9,16717.98
CUST00627,1,Low Spenders,1,7,7514.31
CUST00628,1,Low Spenders,28,8,10732.29
CUST00629,2,Potential Loyalists,14,13,12425.98
CUST00630,0,Champions,38,15,18613.93
CUST00631,1,Low Spenders,87,8,7397.36
CUST00632,1,Low Spenders,5,9,5067.22
CUST00633,4,Lost Customers,301,10,20376.97
CUST00634,4,Lost Customers,202,9,11831.96
CUST00635,0,Champions,117,14,21068.06
CUST00636,4,Lost Customers,128,11,18947.2
CUST00637,1,Low Spenders,59,7,12386.16
CUST00638,1,Low Spenders,176,6,7704.38
CUST00639,2,Potential Loyalists,44,11,16102.33
CUST00640,4,Lost Customers,256,10,12502.96
CUST00641,2,Potential Loyalists,27,13,14376.02
CUST00642,1,Low Spenders,72,8,8495.66
CUST00643,2,Potential Loyalists,107,10,12254.09
CUST00644,2,Potential Loyalists,10,14,11153.53
CUST00645,2,Potential Loyalists,3,10,13066.67
CUST00646,0,Champions,80,16,20337.71
CUST00647,4,Lost Customers,135,8,16270.96
CUST00648,3,Lost Customers,242,8,7452.55
CUST00649,2,Potential Loyalists,90,12,16434.0
CUST00650,0,Champions,54,13,21567.23
CUST00651,0,Champions,26,13,18843.19
CUST00652,4,Lost Customers,130,12,9050.77
CUST00653,1,Low Spenders,29,8,11787.26
CUST00654,2,Potential Loyalists,107,11,20124.53
CUST00655,2,Potential Loyalists,96,12,16213.7
CUST00656,2,Potential Loyalists,39,12,15428.36
CUST00657,2,Potential Loyalists,36,12,12111.05
CUST00658,0,Champions,2,15,21572.33
CUST00659,2,Potential Loyalists,93,11,15349.03
CUST00660,2,Potential Loyalists,27,10,10619.09
CUST00661,2,Potential Loyalists,5,10,10779.14
CUST00662,2,Potential Loyalists,18,12,14926.56
CUST00663,2,Potential Loyalists,24,9,13368.15
CUST00664,0,Champions,40,13,18717.76
CUST00665,0,Champions,25,13,22814.71
CUST00666,2,Potential Loyalists,69,9,12049.17
CUST00667,2,Potential Loyalists,74,10,14695.63
CUST00668,1,Low Spenders,171,8,6609.8
CUST00669,3,Lost Customers,309,10,9497.64
CUST00670,2,Potential Loyalists,75,14,15380.4
CUST00671,0,Champions,47,13,20946.18
CUST00672,4,Lost Customers,203,6,11253.03
CUST00673,2,Potential Loyalists,62,11,14076.27
CUST00674,1,Low Spenders,82,7,6359.21
CUST00675,0,Champions,2,12,21225.39
CUST00676,1,Low Spenders,53,9,7359.94
CUST00677,0,Champions,29,17,24782.57
CUST00678,2,Potential Loyalists,15,12,16130.64
CUST00679,2,Potential Loyalists,49,10,13335.66
CUST00680,2,Potential Loyalists,58,9,11801.37
CUST00681,4,Lost Customers,143,9,9449.59
CUST00682,1,Low Spenders,42,5,2878.55
CUST00683,4,Lost Customers,186,10,13735.95
CUST00684,4,Lost Customers,154,8,13335.49
CUST00685,2,Potential Loyalists,29,11,16108.19
CUST00686,1,Low Spenders,26,8,10867.51
CUST00687,2,Potential Loyalists,29,11,9585.49
CUST00688,1,Low Spenders,156,5,2564.93
CUST00689,2,Potential Loyalists,121,13,14607.42
CUST00690,1,Low Spenders,188,5,8066.72
CUST00691,1,Low Spenders,24,6,7953.82
CUST00692,4,Lost Customers,237,9,11029.8
CUST00693,2,Potential Loyalists,3,10,13777.37
CUST00694,0,Champions,130,12,18915.9
CUST00695,0,Champions,1,19,21619.48
CUST00696,0,Champions,89,13,26599.28
CUST00697,0,Champions,31,14,21210.74
CUST00698,4,Lost Customers,161,8,13146.68
CUST00699,1,Low Spenders,27,8,7812.01
CUST00700,0,Champions,121,16,17757.49
CUST00701,4,Lost Customers,204,6,16359.65
CUST00702,1,Low Spenders,58,6,3103.19
CUST00703,0,Champions,95,13,22287.65
CUST00704,2,Potential Loyalists,11,11,14123.58
CUST00705,2,Potential Loyalists,105,12,18240.43
CUST00706,2,Potential Loyalists,19,10,10412.62
CUST00707,1,Low Spenders,96,7,11314.77
CUST00708,0,Champions,0,13,22613.36
CUST00709,0,Champions,17,13,18784.17
CUST00710,2,Potential Loyalists,10,11,11297.32
CUST00711,2,Potential Loyalists,84,10,17435.91
CUST00712,0,Champions,12,17,12100.04
CUST00713,4,Lost Customers,141,13,13637.4
CUST00714,2,Potential Loyalists,83,12,9759.6
CUST00715,2,Potential Loyalists,72,9,20622.59
CUST00716,3,Lost Customers,649,5,5525.9
CUST00717,1,Low Spenders,112,11,7290.26
CUST00718,2,Potential Loyalists,35,11,18525.65
CUST00719,0,Champions,58,17,28394.24
CUST00720,3,Lost Customers,359,7,5377.3
CUST00721,1,Low Spenders,177,4,7851.35
CUST00722,2,Potential Loyalists,17,10,16844.66
CUST00723,2,Potential Loyalists,38,12,13134.57
CUST00724,0,Champions,33,14,24500.31
CUST00725,2,Potential Loyalists,13,10,13261.26
CUST00726,1,Low Spenders,100,8,13113.72
CUST00727,0,Champions,41,13,25318.03
CUST00728,2,Potential Loyalists,31,10,13248.12
CUST00729,2,Potential Loyalists,12,9,21736.81
CUST00730,4,Lost Customers,166,11,10490.73
CUST00731,0,Champions,13,19,23551.53
CUST00732,2,Potential Loyalists,37,14,14507.79
CUST00733,1,Low Spenders,7,6,7807.87
CUST00734,1,Low Spenders,21,3,10663.63
CUST00735,2,Potential Loyalists,92,10,15074.68
CUST00736,0,Champions,6,14,17826.25
CUST00737,3,Lost Customers,274,7,7618.45
CUST00738,2,Potential Loyalists,44,14,10357.55
CUST00739,2,Potential Loyalists,120,13,13184.77
CUST00740,0,Champions,35,13,24467.58
CUST00741,1,Low Spenders,114,10,8161.59
CUST00742,1,Low Spenders,163,5,6818.91
CUST00743,3,Lost Customers,315,5,7197.48
CUST00744,2,Potential Loyalists,104,10,12595.19
CUST00745,1,Low Spenders,7,6,14012.94
CUST00746,1,Low Spenders,83,10,7759.62
CUST00747,4,Lost Customers,121,11,11145.77
CUST00748,4,Lost Customers,220,12,15944.56
CUST00749,2,Potential Loyalists,1,14,10564.97
CUST00750,4,Lost Customers,249,12,12653.0
CUST00751,4,Lost Customers,162,10,19987.39
CUST00752,1,Low Spenders,176,5,9671.92
CUST00753,4,Lost Customers,140,11,8998.13
CUST00754,1,Low Spenders,82,7,9192.72
CUST00755,2,Potential Loyalists,51,10,13874.29
CUST00756,1,Low Spenders,89,4,2483.31
CUST00757,0,Champions,25,13,22466.67
CUST00758,2,Potential Loyalists,78,9,14402.65
CUST00759,1,Low Spenders,55,6,4275.14
CUST00760,2,Potential Loyalists,16,8,13520.77
CUST00761,2,Potential Loyalists,51,14,13344.88
CUST00762,2,Potential Loyalists,48,12,14149.42
CUST00763,3,Lost Customers,205,4,7984.66
CUST00764,0,Champions,239,18,22591.5
CUST00765,2,Potential Loyalists,9,13,16731.89
CUST00766,4,Lost Customers,291,9,13514.3
CUST00767,0,Champions,52,13,18423.98
CUST00768,2,Potential Loyalists,45,8,16273.69
CUST00769,2,Potential Loyalists,52,11,14218.74
CUST00770,1,Low Spenders,100,6,3926.22
CUST00771,2,Potential Loyalists,15,11,17804.9
CUST00772,1,Low Spenders,149,4,4092.41
CUST00773,0,Champions,19,16,29891.18
CUST00774,1,Low Spenders,20,9,5201.94
CUST00775,2,Potential Loyalists,13,11,18553.82
CUST00776,0,Champions,114,14,18679.72
CUST00777,2,Potential Loyalists,39,12,18538.62
CUST00778,1,Low Spenders,13,7,11983.36
CUST00779,4,Lost Customers,108,9,12726.75
CUST00780,3,Lost Customers,357,10,8041.28
CUST00781,2,Potential Loyalists,107,14,10825.87
CUST00782,2,Potential Loyalists,25,11,17741.85
CUST00783,0,Champions,9,14,17022.55
CUST00784,3,Lost Customers,380,7,11383.0
CUST00785,1,Low Spenders,91,8,6606.58
CUST00786,0,Champions,46,17,21880.11
CUST00787,4,Lost Customers,133,10,10571.15
CUST00788,4,Lost Customers,169,9,11904.39
CUST00789,4,Lost Customers,149,14,13622.03
CUST00790,4,Lost Customers,216,8,12240.38
CUST00791,2,Potential Loyalists,118,11,16275.25
CUST00792,4,Lost Customers,162,9,8159.63
CUST00793,0,Champions,6,15,22409.38
CUST00794,2,Potential Loyalists,75,12,13666.89
CUST00795,1,Low Spenders,107,8,5154.58
CUST00796,1,Low Spenders,90,7,7240.66
CUST00797,4,Lost Customers,240,10,17166.48
CUST00798,0,Champions,63,13,17682.59
CUST00799,0,Champions,10,14,21175.54
CUST00800,0,Champions,3,12,19232.37
CUST00801,2,Potential Loyalists,8,9,13591.33
CUST00802,1,Low Spenders,15,7,10112.47
CUST00803,4,Lost Customers,210,8,11998.96
CUST00804,0,Champions,23,15,25152.62
CUST00805,1,Low Spenders,31,4,4006.91
CUST00806,2,Potential Loyalists,1,12,11397.66
CUST00807,1,Low Spenders,2,4,5149.52
CUST00808,0,Champions,170,13,23918.24
CUST00809,2,Potential Loyalists,85,11,16711.66
CUST00810,2,Potential Loyalists,74,12,17874.51
CUST00811,2,Potential Loyalists,63,8,14460.56
CUST00812,1,Low Spenders,26,7,9803.57
CUST00813,2,Potential Loyalists,6,10,17631.43
CUST00814,0,Champions,21,15,20417.69
CUST00815,1,Low Spenders,65,7,11623.29
CUST00816,4,Lost Customers,174,8,8145.13
CUST00817,0,Champions,7,15,20798.55
CUST00818,4,Lost Customers,153,14,15621.93
CUST00819,4,Lost Customers,225,10,16413.35
CUST00820,4,Lost Customers,147,8,11330.45
CUST00821,2,Potential Loyalists,71,10,19346.04
CUST00822,0,Champions,64,13,20311.07
CUST00823,2,Potential Loyalists,24,13,17297.9
CUST00824,1,Low Spenders,41,6,9559.88
CUST00825,4,Lost Customers,122,8,13481.58
CUST00826,2,Potential Loyalists,2,14,16084.17
CUST00827,2,Potential Loyalists,5,10,19373.64
CUST00828,1,Low Spenders,108,9,9147.13
CUST00829,2,Potential Loyalists,50,12,15785.75
CUST00830,0,Champions,91,14,24565.59
CUST00831,2,Potential Loyalists,27,13,15496.3
CUST00832,0,Champions,6,17,22787.41
CUST00833,2,Potential Loyalists,10,11,15521.03
CUST00834,3,Lost Customers,207,3,1919.22
CUST00835,0,Champions,18,12,23095.73
CUST00836,2,Potential Loyalists,78,10,11887.74
CUST00837,2,Potential Loyalists,110,12,13053.99
CUST00838,2,Potential Loyalists,40,11,11512.81
CUST00839,2,Potential Loyalists,18,12,16407.49
CUST00840,0,Champions,39,12,22775.39
CUST00841,0,Champions,79,14,20585.24
CUST00842,1,Low Spenders,62,8,11832.73
CUST00843,2,Potential Loyalists,4,9,12661.36
CUST00844,0,Champions,94,14,16917.06
CUST00845,1,Low Spenders,33,9,8792.7
CUST00846,0,Champions,38,15,20593.3
CUST00847,2,Potential Loyalists,24,12,8785.44
CUST00848,4,Lost Customers,180,12,14702.56
CUST00849,0,Champions,77,12,20504.01
CUST00850,2,Potential Loyalists,94,11,14885.11
CUST00851,2,Potential Loyalists,66,10,9480.11
CUST00852,1,Low Spenders,86,5,7250.29
CUST00853,3,Lost Customers,263,6,6544.96
CUST00854,2,Potential Loyalists,30,12,17387.14
CUST00855,4,Lost Customers,242,7,14230.09
CUST00856,2,Potential Loyalists,5,9,15167.09
CUST00857,0,Champions,16,15,18478.66
CUST00858,2,Potential Loyalists,2,11,20024.27
CUST00859,1,Low Spenders,58,7,6916.11
CUST00860,4,Lost Customers,110,9,12214.83
CUST00861,1,Low Spenders,52,9,10258.05
CUST00862,4,Lost Customers,239,10,12428.36
CUST00863,1,Low Spenders,160,7,10038.32
CUST00864,4,Lost Customers,175,8,14044.45
CUST00865,1,Low Spenders,9,4,3888.17
CUST00866,3,Lost Customers,519,5,2911.02
CUST00867,1,Low Spenders,27,6,4106.65
CUST00868,1,Low Spenders,141,7,6942.03
CUST00869,2,Potential Loyalists,26,13,13910.89
CUST00870,2,Potential Loyalists,103,12,16684.87
CUST00871,2,Potential Loyalists,19,10,8980.82
CUST00872,0,Champions,59,16,27235.57
CUST00873,0,Champions,256,16,22405.61
CUST00874,2,Potential Loyalists,18,12,16741.03
CUST00875,2,Potential Loyalists,60,10,12586.99
CUST00876,4,Lost Customers,156,10,15261.79
CUST00877,1,Low Spenders,113,7,10106.63
CUST00878,3,Lost Customers,396,10,12595.44
CUST00879,2,Potential Loyalists,64,13,16082.85
CUST00880,2,Potential Loyalists,38,12,17092.11
CUST00881,1,Low Spenders,131,8,9344.58
CUST00882,3,Lost Customers,473,2,1452.49
CUST00883,0,Champions,50,15,21809.53
CUST00884,2,Potential Loyalists,12,10,16846.44
CUST00885,3,Lost Customers,255,6,6036.45
CUST00886,1,Low Spenders,32,7,13497.86
CUST00887,2,Potential Loyalists,51,12,13839.68
CUST00888,2,Potential Loyalists,13,10,12748.32
CUST00889,1,Low Spenders,39,7,10687.87
CUST00890,0,Champions,33,12,20809.43
CUST00891,2,Potential Loyalists,5,10,11018.76
CUST00892,2,Potential Loyalists,12,10,12345.09
CUST00893,1,Low Spenders,55,7,10796.93
CUST00894,2,Potential Loyalists,14,9,12121.19
CUST00895,4,Lost Customers,126,11,11331.05
CUST00896,0,Champions,16,17,32734.02
CUST00897,2,Potential Loyalists,25,13,7692.55
CUST00898,0,Champions,28,14,20113.73
CUST00899,2,Potential Loyalists,0,11,13269.12
CUST00900,1,Low Spenders,68,9,9028.43
CUST00901,2,Potential Loyalists,21,10,9203.92
CUST00902,2,Potential Loyalists,22,10,14937.25
CUST00903,1,Low Spenders,66,6,4801.03
CUST00904,1,Low Spenders,168,7,4741.75
CUST00905,4,Lost Customers,209,6,9693.97
CUST00906,1,Low Spenders,39,5,12809.41
CUST00907,2,Potential Loyalists,107,10,15641.08
CUST00908,2,Potential Loyalists,35,9,15746.65
CUST00909,2,Potential Loyalists,70,10,9617.72
CUST00910,0,Champions,69,13,17752.81
CUST00911,1,Low Spenders,72,9,8960.18
CUST00912,4,Lost Customers,165,8,12360.85
CUST00913,1,Low Spenders,86,8,9587.8
CUST00914,1,Low Spenders,28,6,12739.7
CUST00915,0,Champions,12,14,19575.17
CUST00916,4,Lost Customers,133,11,12809.87
CUST00917,2,Potential Loyalists,7,13,16298.14
CUST00918,2,Potential Loyalists,30,12,14352.94
CUST00919,1,Low Spenders,3,9,10210.73
CUST00920,2,Potential Loyalists,13,10,18784.11
CUST00921,2,Potential Loyalists,57,11,15821.29
CUST00922,1,Low Spenders,103,6,8883.49
CUST00923,2,Potential Loyalists,48,9,12735.05
CUST00924,1,Low Spenders,89,7,14813.5
CUST00925,4,Lost Customers,303,6,17837.32
CUST00926,0,Champions,40,10,25184.65
CUST00927,1,Low Spenders,46,6,12590.24
CUST00928,2,Potential Loyalists,67,11,14029.49
CUST00929,2,Potential Loyalists,89,13,16580.68
CUST00930,2,Potential Loyalists,97,10,13706.88
CUST00931,4,Lost Customers,210,11,12694.93
CUST00932,0,Champions,95,15,18450.43
CUST00933,2,Potential Loyalists,83,10,15664.1
CUST00934,4,Lost Customers,213,11,21597.82
CUST00935,0,Champions,51,14,15968.1
CUST00936,0,Champions,12,14,20677.64
CUST00937,1,Low Spenders,87,9,11228.99
CUST00938,2,Potential Loyalists,6,11,13157.52
CUST00939,0,Champions,49,15,18978.07
CUST00940,4,Lost Customers,360,10,14933.38
CUST00941,1,Low Spenders,29,4,6683.82
CUST00942,1,Low Spenders,78,4,13167.49
CUST00943,2,Potential Loyalists,30,12,13241.48
CUST00944,1,Low Spenders,75,7,6600.23
CUST00945,0,Champions,99,16,15032.29
CUST00946,1,Low Spenders,52,9,8645.54
CUST00947,1,Low Spenders,8,8,8256.07
CUST00948,2,Potential Loyalists,15,9,12075.14
CUST00949,0,Champions,76,14,18834.96
CUST00950,2,Potential Loyalists,7,10,15653.07
CUST00951,3,Lost Customers,289,7,9836.71
CUST00952,1,Low Spenders,114,6,3998.9
CUST00953,4,Lost Customers,156,12,11261.81
CUST00954,1,Low Spenders,5,7,9063.8
CUST00955,2,Potential Loyalists,25,11,11978.38
CUST00956,1,Low Spenders,158,7,10011.49
CUST00957,2,Potential Loyalists,30,8,17199.29
CUST00958,1,Low Spenders,66,6,8514.68
CUST00959,3,Lost Customers,339,7,8379.81
CUST00960,0,Champions,0,12,23218.08
CUST00961,4,Lost Customers,199,11,7953.24
CUST00962,0,Champions,56,13,19605.5
CUST00963,0,Champions,23,13,17608.3
CUST00964,0,Champions,61,19,26389.15
CUST00965,1,Low Spenders,1,8,12006.49
CUST00966,2,Potential Loyalists,36,11,10438.99
CUST00967,3,Lost Customers,279,6,5826.62
CUST00968,1,Low Spenders,58,6,7567.32
CUST00969,2,Potential Loyalists,48,10,12349.47
CUST00970,4,Lost Customers,139,8,17206.93
CUST00971,1,Low Spenders,40,5,2164.76
CUST00972,2,Potential Loyalists,4,9,11749.53
CUST00973,4,Lost Customers,200,9,6244.97
CUST00974,2,Potential Loyalists,29,10,15476.1
CUST00975,2,Potential Loyalists,82,11,14090.77
CUST00976,3,Lost Customers,275,5,3651.22
CUST00977,1,Low Spenders,167,6,6890.97
CUST00978,0,Champions,12,16,15116.4
CUST00979,2,Potential Loyalists,15,13,8868.67
CUST00980,2,Potential Loyalists,97,9,12778.47
CUST00981,0,Champions,85,13,19571.17
CUST00982,1,Low Spenders,51,7,5110.65
CUST00983,2,Potential Loyalists,13,14,13973.09
CUST00984,3,Lost Customers,262,7,7396.32
CUST00985,1,Low Spenders,96,7,7916.04
CUST00986,4,Lost Customers,131,8,12025.45
CUST00987,1,Low Spenders,110,9,10377.07
CUST00988,0,Champions,117,11,20154.34
CUST00989,1,Low Spenders,7,10,6285.2
CUST00990,4,Lost Customers,237,9,12747.56
CUST00991,1,Low Spenders,61,7,12799.87
CUST00992,0,Champions,50,13,18065.27
CUST00993,0,Champions,30,15,24575.96
CUST00994,1,Low Spenders,4,7,12428.28
CUST00995,2,Potential Loyalists,16,10,14310.98
CUST00996,4,Lost Customers,211,10,17893.68
CUST00997,1,Low Spenders,94,8,13189.38
CUST00998,2,Potential Loyalists,44,14,15692.62
CUST00999,1,Low Spenders,27,8,8767.89
CUST01000,2,Potential Loyalists,2,11,12580.4
CUST01001,0,Champions,22,19,40891.35
CUST01002,3,Lost Customers,274,6,11078.46
CUST01003,2,Potential Loyalists,67,9,14528.55
CUST01004,0,Champions,37,15,20847.43
CUST01005,2,Potential Loyalists,92,10,10498.29
CUST01006,2,Potential Loyalists,11,7,15032.7
CUST01007,4,Lost Customers,135,12,10536.4
CUST01008,2,Potential Loyalists,92,10,17982.13
CUST01009,0,Champions,82,15,23796.47
CUST01010,2,Potential Loyalists,113,12,15138.63
CUST01011,1,Low Spenders,96,6,8801.23
CUST01012,2,Potential Loyalists,70,11,15622.99
CUST01013,0,Champions,142,12,18984.67
CUST01014,1,Low Spenders,118,6,9922.64
CUST01015,2,Potential Loyalists,33,13,15213.04
CUST01016,2,Potential Loyalists,11,10,14526.9
CUST01017,4,Lost Customers,132,7,13895.78
CUST01018,2,Potential Loyalists,97,12,9824.25
CUST01019,0,Champions,3,14,21431.59
CUST01020,4,Lost Customers,177,7,13717.22
CUST01021,2,Potential Loyalists,2,10,14727.37
CUST01022,4,Lost Customers,212,13,19774.33
CUST01023,2,Potential Loyalists,73,9,12552.52
CUST01024,4,Lost Customers,138,10,9155.01
CUST01025,0,Champions,109,15,18184.39
CUST01026,2,Potential Loyalists,8,11,8040.32
CUST01027,1,Low Spenders,1,8,7949.89
CUST01028,1,Low Spenders,56,7,12003.55
CUST01029,0,Champions,59,12,26199.87
CUST01030,1,Low Spenders,99,7,12630.88
CUST01031,2,Potential Loyalists,11,10,12892.37
CUST01032,1,Low Spenders,110,8,9063.29
CUST01033,2,Potential Loyalists,39,11,17860.8
CUST01034,4,Lost Customers,154,9,12863.92
CUST01035,1,Low Spenders,78,7,9028.12
CUST01036,1,Low Spenders,6,7,8518.43
CUST01037,1,Low Spenders,142,7,6231.82
CUST01038,1,Low Spenders,1,6,7799.91
CUST01039,0,Champions,28,11,24778.75
CUST01040,2,Potential Loyalists,1,11,13720.07
CUST01041,0,Champions,94,11,22969.88
CUST01042,2,Potential Loyalists,27,10,17578.5
CUST01043,4,Lost Customers,240,11,13632.06
CUST01044,1,Low Spenders,31,7,8202.34
CUST01045,0,Champions,28,16,16729.8
CUST01046,1,Low Spenders,63,9,4884.84
CUST01047,2,Potential Loyalists,3,12,16983.76
CUST01048,1,Low Spenders,56,4,6894.96
CUST01049,2,Potential Loyalists,98,13,14315.16
CUST01050,4,Lost Customers,112,9,14570.7
CUST01051,4,Lost Customers,141,10,22337.91
CUST01052,1,Low Spenders,38,5,3345.1
CUST01053,1,Low Spenders,10,9,6986.35
CUST01054,2,Potential Loyalists,57,8,15176.36
CUST01055,2,Potential Loyalists,8,14,10708.64
CUST01056,2,Potential Loyalists,2,11,17946.57
CUST01057,4,Lost Customers,180,11,9546.08
CUST01058,0,Champions,22,14,24122.01
CUST01059,3,Lost Customers,238,5,9722.45
CUST01060,2,Potential Loyalists,53,10,15611.57
CUST01061,1,Low Spenders,107,7,14226.42
CUST01062,2,Potential Loyalists,77,10,15584.98
CUST01063,1,Low Spenders,29,7,12565.85
CUST01064,0,Champions,256,14,22333.95
CUST01065,2,Potential Loyalists,82,12,11713.19
CUST01066,4,Lost Customers,231,10,16828.62
CUST01067,4,Lost Customers,125,12,10857.04
CUST01068,1,Low Spenders,125,6,5610.33
CUST01069,0,Champions,26,13,26598.92
CUST01070,2,Potential Loyalists,34,10,12465.41
CUST01071,1,Low Spenders,42,7,8910.37
CUST01072,2,Potential Loyalists,85,10,10981.04
CUST01073,3,Lost Customers,252,7,9966.82
CUST01074,2,Potential Loyalists,69,12,13692.94
CUST01075,0,Champions,92,16,22696.51
CUST01076,1,Low Spenders,66,7,9352.38
CUST01077,0,Champions,37,13,18383.46
